COMMENT_ID,DATE,CONTENT,CLASS
z13wtxw41lucynljt04cits4yxmsht0qjrg0k,38:04.2,BEST PARTY SONG LITERALLY PARTY ROCK IS IN THE HOUSEE TONIGHT!!!!﻿,0
z12uthyi5vratjy0v22ycxxhgpuqs5te2,33:21.0,"The girl in the train who was dancing, her outfit was so fucking sexy, but  the huge turn-off was she lacked eyebrows D:﻿",0
z12uu1ni2uqrvzfhf04cflg4ezqmjnfzzu00k,08:55.2,Youtube comments be like<br />This is so 5 years ago. ﻿,0
z13pshr4npe2uphcd23ueb35eq3tfv3ta,11:32.3,Subscribe My Channel﻿,1
z12binsaxx3yiti1322df3pgvmqgurgp104,08:37.3,THIS IS SHIT AND SOOOOO AUTOTUNED﻿,0
z134ufywgmy5yny1223bvdkxvleyjj2ik04,05:33.4,I love you﻿,0
z12hc5yiuwr2sxml3230sxo4tofwftg1b,30:57.2,Not bad﻿,0
z13jj5yx2lmeznske23dxrg51xnyhtrae04,38:36.0,I fucking hate her. Why? Because she don't write her songs she got  producers for that. Second why tha fack is she in every song almost nude  mayby because she's an attention hooker.﻿,0
z121cvvqftuvuz1ld22pe3agcsepzhhtt,43:10.2,Shakira - Waka Waka <br />LOVE THIS SONG!!!!!!!!!!!!!!!﻿,0
z13cvpcyiqr5xnfmj235exiwvlqre514d04,59:50.8,The best FIFA world cup song for sure.﻿,0
z121yttbfpyxw1dya04cgtq4clasebvoib4,43:29.0,2.126.521.750  views!!!!!!!!!!!!!!!!!﻿,0
z133xzqp3ubgyf2ko22osxkrfzvbd5b2y,04:28.0,most viewed video in the world﻿,0
z12gdhri2nzouxcxq04ci11h5we3edegkbg,39:28.0,1 million dislikes!EPIC FAIL(ready for you fanboys)﻿,0
z12jxvuzgxusjl1jw04ccxshdwyfx1pjzfk,02:31.0,PSY GOT LOTS  OF MONEY FROM YOUTUBE THAT HE GOT FROM 2 BILLION VIEWS THIS  IS THE MOST VIEWS IN THE WORLD :D﻿,0
z12ohx343rfzs3nmz22rfnzbkqvqtnxwt04,40:02.1,Subscribe and Win a CAP<br />       ☆☆☆☆☆﻿,1
z133wn2qulv5zz45q04cc10qbqv3gts5e3w,55:07.1,Nice﻿,0
_2viQ_Qnc6_XQHOjsmnALH1Quwy3tmW6KKW67LkNGoQ,08:55.5,She is perfect! &lt;3,0
z13kfpwrhzeuvfavb221yxoj3ynsi5vjo04,23:11.4,so spousal abusue cool that&#39;s great﻿,0
z13xslra3myri3jsn22hs1wxbyuvxplr004,02:47.0,"Does anyone here use gift cards like Amazon, itunes, psn, google play,  itunes, or any other gift cards? Then you'll be happy to know you can get  free gift card codes for free from an amazing site. Here is a $50 itunes  gift card code XXBB5TCZHM39HVZD﻿",1
z12isxfbaqulfttva23qjxkwem2bcvlyv04,19:23.0,Nice song﻿,0
z12ivx14lye5szr4k04cddnhuujytfhz4v00k,25:51.0,Most viewed video on youtube...daaaaaaaaaaannng those views can almost  dominate the entire...china...﻿,0
z13xi3opxyetwjgct221hrwzgpaxfttwk04,09:17.5,Who&#39;s watching in 2015 Subscribe for me !﻿,1
z13rtrlxatfpfruxj04cd1hbizb4hv5jmf0,37:36.2,I miss when people dressed like this.﻿,0
z13chhog1nbldb2xp04cgtkxcx35z1djpf0,15:41.9,subscribe to me and I wil subscribe to you back﻿,1
z13xizvwrki2hf2ev22txvrp2ovcyf3zq04,20:41.0,"Subscribe pleaaaase to my instagram account , i'll subscribe back ♥  http://instagram.com/cyrine_ghorbel﻿",1
z13eenia5rqwhvmyw04cgt441wapvbkakzo0k,24:19.0,Hi I am from bangladesh 💜﻿,0
z12uw5z5roiqel3ds22iifbhbmnijn1qz04,15:09.0,"Ahhh, 2 years ago....﻿",0
z133v1lwfvzcvrlp004cgbnqivi4xnqwgbk,58:58.0,"I can't comprehend why this video has nearly 700,000,000 views. Some people  found 'Gangnam Style' funny so that explains its high view count but this  is just an awful pop song. I really have no clue on this one.﻿",0
z12vzxcymvqtyrx3s22hi5ep1yq5cvmld,18:41.0,http://thepiratebay.se/torrent/10626048/The.Expendables.3.2014.DVDScr.LEAKED.CLEAN.XviD.MP3-RARBG ﻿,1
z12etrpq5xu0vnm2g230szo5ote3zviny,16:24.0,everyones back lool this is almost 3 years old and people are still hear!  xD﻿,0
_2viQ_Qnc69hsj2kD8NcqZ3j5iFIB8o7VpIkf2JL1uU,30:46.7,OMG LOVE THIS!,0
z12zfrwpllnfh34pz04ccvurqymehl5jdmo0k,12:18.9,nice song﻿,0
z12vu5grlujzfr4cx23iu5zpdpugzxl4t04,27:27.0,http://hackfbaccountlive.com/?ref=4436607  psy news offıcal ﻿,1
z13lwnfyppu2ujssg23eezvyfnu3h3t4t04,15:27.0,"My honest opinion. It's a very mediocre song. Nothing unique or special  about her music, lyrics or voice. Nothing memorable like Billie Jean or  Beat It. Before her millions of fans reply with hate comments, i know this  is a democracy and people are free to see what they want. But then don't I  have the right to express my opinion? Please don't reply with dumb comments  lie ""if you don't like it don't watch it"". I just came here to see what's  the buzz about(661 million views??) and didn't like what i saw. OK?﻿",0
z13fzno5fnzdwl0wm04cc3fxqkubz3v4ieg,37:32.0,i love you katy perry because you will sing nice than shakira﻿,0
z12sz3wprvyovr2sr235gbex2tewsbqwh04,13:18.0,Wow;)﻿,0
_2viQ_Qnc68wE6_oU558uTupID2DHHu6smRW0Yr5mVs,59:24.5,"Hey, I am doing the Forty Hour famine so I&#39;ll be giving up on food and social working for 40 hours. I&#39;m doing this to raise money for African people who can&#39;t experience the luxuries that we can. So can you donate to give them a chance?  Any amount would do :)  Click on the link and donate h t t p : / / 4 0 h f . c o m . a u / A n t h o n y L a m Thanks :)",1
z120e5uautvcuper304ccf4bjrjugdpbwrc0k,01:23.0,who is going to reach the billion first : katy or taylor ?﻿,0
z13vdlhzymiuvvd2h224yxwomxrhczqdw,21:50.0,Hi everyone! My dream is to have passionate sex with Katy Perry. Some people do not believe in me…but maybe you will. Sex is a giant part of my life and it pushes me to be a better person! Please give me a chance by giving me a thumbs up! If you love my ambition please SUBSCRIBE!﻿,1
z13ctjchczaqerw3i23aw3cbzqidflbb304,33:08.9,I love it﻿,0
z13dibpi3raby5evk22yzhfwuli2hnj0t,52:29.0,"Lol...I dunno how this joke gets a lot of likes, but whatever. xD﻿",0
z13pwzyitx2sgz1w504cdlq4bxa5uvsqf0g,59:07.0,Put famous people in the jungle for an hour and look what happens.﻿,0
z12je1hpbmvbux4iu04cflvz1qiluvvawo40k,55:19.9,fucking love it omg :v﻿,0
_2viQ_Qnc68Q2-t0ozy5t7pGOgxPEnJYsDVa48udRIQ,37:36.7,She is perfect,0
z13wwx4g2wmufxn0t235flwo5qu2sdrs3,27:26.0,Katy Perry You Are Looking Soo PRETTY DAMN CUTE :-* :-*﻿,0
z13yyrro2wmcshswh04cd3saivu1xdprerk0k,37:19.4,Yeah! Let&#39;s start the party!﻿,0
z12sc3pptnvrfbgwl04cdnfgynv5gtuwcpg0k,12:32.0,we all love you Katy Perry &lt;3﻿,0
z12lzbu4iymmvjgj004cdjaonunljbjwwo00k,33:30.0,"969,210 dislikes like dislike themselves﻿",0
_2viQ_Qnc68eAk1RuUiWxIBm6SyxuC5iUi2qYbz8gmE,47:29.0,Nice,0
_2viQ_Qnc68GD5OuwI5hh_dOADJdyjRye8XvH_ucDSk,55:49.7,awesome,0
z12ctjfqtz3gjtgqj04chrbxtxutf5dh310,53:52.7,Very Nice !﻿,0
_2viQ_Qnc69pXwaj0QM6Ewdhza8RXqWKlQcJUj8dPWg,30:09.7,cool,0
z12ws5swdzq4gxqkh23iilpavrmjcjqdy,14:47.0,2 billion for this shit?﻿,0
z12cvnpwzrmncblfm230ejjwpzvetrgl5,54:31.3,:3﻿,0
z122vl141lzkvjqon04ccxwxuy3lypghum00k,16:29.0,I love this song so much!:-D I've heard it so much I pretty much memorized  the lyrics﻿,0
z12te1b55o3szl5xp04chxrpppunsxoaxgw,24:12.9,sorry to all my haters<br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br />for party rock en﻿,0
z13czbe5wuelthefr22uit3o4m32v3f4q04,40:11.0,Love the way you lie - Driveshaft﻿,0
z12di5a51quhttio304cirdpnvroex14jfg,12:11.0,DISLIKE.. Now one knows REAL music - ex. Enimen ﻿,0
z13mchmibkr2irldm235xnn5umjruplia04,34:47.1,❤️❤️❤️﻿,0
z12ufrszxq3zstw0r22yfbipvqvaypold,58:57.0,SUPER!!! !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!﻿,0
z13hfnup3tmvxhqfx22yvx4qnwj2gjj2a,24:27.0,"This is the best, funny and viral video of history (youtube) THE TRUE﻿",0
z12sfpazjvv3s3tss23hdhgacwasjjemb,21:28.0,"Its funny that Mahogany is there lmao, I actually didn&#39;t know that her brother and uncle are part of LMFAO﻿",0
z12avveb4xqiirsix04chxviiljryduwxg0,30:13.0,and u should.d check my channel and tell me what I should do next!﻿,1
z13ax5sicvvxsx3lx23vuf45tye4etl1g,44:43.0,http://shhort.com/a?r=G8iX5cTKd﻿,1
_2viQ_Qnc6_NsO9XDTWC1TlbTRevVI-QGIqkXxuyl60,11:52.3,hahahahah ♥♥♥♥ :D like vines ?  Subscribe to me for daily vines,1
z12tchtw5m2ff5oyl04cjnl4oofcgx0y1is,31:35.0,"great song, but we all know that Katy buys her views..﻿",0
z12ogdfjckevwjtz504chrzytqeqthybckw0k,47:16.4,wowwwwwwwwwwwwwwwwwwwwwwwwwwwwww﻿,0
_2viQ_Qnc68357a4KUMONoAtNJ71qlc4cCzOC5Q5U3E,15:51.8,Where are Shakifans?,0
z13hcbfavrmgdz5df23nvnewnrbqj31vr,13:57.6,who the fuck cheats on megan fox﻿,0
z13tuhvy3vmwxbprk04ci35w5luiwfi4lgk,00:58.2,wow,0
z13vedzz3kiuvd25d04cgfoxzlvwznlwyfc,22:54.0,I love that you subscribed﻿,1
z13nwn54ukukyhdfb223vttqnu31hvf4k04,14:36.0,Stupid people... this video doesnt have 2 billion visits. Have 2 thousands  millions﻿,0
z12etvywgsjpthpvz22gwfm4vnqyydj3l,59:50.0,Yesterday this video have 1 million likes and now it has 2 million﻿,0
z12cttv5iwv0ur3en221ih2zssbkfrczq04,41:48.6,Best song ever made i swear :D i still hear even doe it old!! who else?﻿,0
z12zi5bjouv2tbalt23cvzbymuaayju5d04,28:13.0,Waka waka eh eh﻿,0
z13htjnpxw3sgfsdq22sdnc4vnyrfpiue,32:14.1,Check out this funny video &quot;Cereal Box Knocks out Baby&quot; on my channel.﻿,1
z12rif2ypuzofjo0s22se3e5dzrnznq2z,47:34.7,Super awesome video<br />﻿,0
z12eex1wzu2ky35en22wfpswwxjqynsus,58:48.0,why are they 5million comments when there is only 279.898 youtube Users.   5million fake account or PSY hacked youtube﻿,0
z12wc1vj2mytepiki22lf5bggrynfloa304,11:53.0,This Song Was Good Until It Got Overplayed The Hell Out Of On Radio﻿,0
z124inzqgoyeh33uw23iibficv2kuf2nx,26:04.0,"People Who Say That ""This Song Is Too Old Now, There's No Point Of  Listening To It"" Suck. Just Stfu And Enjoy The Music. So, Your Mom Is Old  Too But You Still Listen To Her Right?....﻿",0
_2viQ_Qnc6-I58GFzl5H7twI_SISp0gQ8DndetxF2i0,17:29.1,visit &quot; ww estiloproduction com &quot; best website to make money,1
z13zvnepkwvgirzi104cdf1pyyyecthieew,56:12.3,Wow dance show﻿,0
z12midepsoiuxzmh304cjt0ihn3js1k4f1c,58:01.4,awesome﻿,0
_2viQ_Qnc68ki9xsFeN2y1_ZiHYcZC8Qv1GyHfwqr7Y,12:16.6,Please check out and send to others Freedom and Justice are on the line!  Please Google:   Steven L. Reed Case Lands in Supreme Court---thanks!,1
z135cxegbufxdviso23kgn4rqmbvwxyqp04,29:26.0,If you pause at 1:39 at the last millisecond you can see that that chick is  about to laugh. Takes a few tries.﻿,0
z121hftrpqicztwq404cjvvzknqoupxxsxw0k,58:46.2,still listening in 2015﻿,0
_2viQ_Qnc6_eGfHB415UkNWBszO-GzLm9_Q0_qWsNLI,50:46.9,She is good,0
z12dc1xrjv3zgfpfl22pu5dh4va2upijn04,47:20.9,Megan Fox is gorg in this!! Eminem is truly the rap god :)﻿,0
_2viQ_Qnc6-CRJO_6pvsByopsnD3qpCbK0IPhkvTuS8,13:40.7,Hey check out our new musicvideo &#39;&#39;Life&#39;s a celebration&#39;&#39; Peace !,1
z13eznubuwixt3aae04cgb150t2nup2ba3o,19:36.1,Lemme Top Comments Please!!﻿,0
z131i14binnjjtrnn224e5yw5re0jxtmf,10:02.5,Take a look at this video on YouTube:﻿,1
z131xnwierifxxkj204cgvjxyo3oydb42r40k,35:54.0,I    loved        it           so       much          because         you          get         to         stand            fear .﻿,0
_2viQ_Qnc6_FlLJN0izQaKVQNe6LGDmPZMmkVDjjymE,07:09.1,Hi.. Everyone.. If anyone after real online work. I can help u. Earn lots of money. It&#39;s fun. It&#39;s real and affiliated company.. U not think u r working. It&#39;s easy and enjoyable. For more info contact me .. Neeru105@ gmail.com,1
z135glq5fnnielbbd04cchvr2orkurdgrz40k,30:54.4,Like﻿,0
z13iupjoosrpzlm5v04cf32q4oqizvsbkdo,05:37.0,http://www.amazon.com/Knight-Dawn-cursed-Daniel-N-ebook/dp/B00MPPQHRI/ref=sr_1_7?s=digital-text&amp;%3Bie=UTF8&amp;%3Bqid=1408122684&amp;%3Bsr=1-7&amp;%3Bkeywords=knight&amp;tag=wattpad-20     some people are very talented but some are more talented but there is no  sponsor﻿,1
z125vpqb2rb1jbxun234evvr1patybvww04,45:12.0,MANY MEMORIES...........﻿,0
z13csrxzhwnis5zg404cdxpyrpbvtdcocz40k,36:41.0,EMINEM&lt;3 <br />the best rapper ever&lt;3﻿,0
z13dfprydrvlvl4u323qy515dzzgtzeej,23:38.3,i love u  shakira﻿,0
z130ilq4jomxx1poy04cjvniyzbqjzrjpqc0k,06:29.8,like me﻿,0
z12ag5uwdzrajx1yp04chp1r2sa5ubugez00k,17:52.0,"I love this song, it´s for empowering every woman :)  ""you´re gonna hear me roar"" ;)﻿",0
z13vuf3jnrncwzree22ac3sils25edx4h04,53:38.8,Best world cup offical song﻿,0
z121i1eqppzph3eod04cixfgwknydnfzq3k,32:15.0,"I guss this song is one of my worst fears in life, to be with someone who abusive towered me and live with him.... ﻿",0
z13phrmwrkfisn5er22eyrbpbvaiwfvwf04,14:13.0,"Hello! Do you like gaming, art videos, scientific experiments, tutorials,  lyrics videos, and much, much more of that? If you do please check out our  channel and subscribe to it, we've just started, but soon we hope we will  be able to cover all of our expectations... You can also check out what  we've got so far!﻿",1
z13fybbinsbfsxkmp22xcdlr1lqjuzi5i04,55:43.9,"How is this the most watched Eminem video, it beats not afraid? ﻿",0
z13zibwb3vaczhraj04cct2hppnuwtbwjq00k,49:17.3,waka waka:-):-):-)﻿,0
z13jvndqyr2zjzpxo04cij4pdva4yhqzlq40k,43:54.0,Remeber when this song was good﻿,0
z130wpnwwnyuetxcn23xf5k5ynmkdpjrj04,26:10.7,I always end up coming back to this song<br />﻿,0
z13cc1abmqz5cjpkc223ybzavyibznjey,14:48.0,Fantastic!﻿,0
z12ghvgo3xjyjvouf23tstj5bna5jei0,53:09.8,Abomination! Subscribe if you agree :| party here in my channel. cool lights.﻿,1
z12qidxykke3jnmm522nj3noypyaedja504,08:58.3,I like this song very much﻿,0
z13df3vz5urkir1eh22zcf3xhvqmi5j0f,44:11.7,Check out this video on YouTube:﻿,1
z13lwjvwbrqgdrdut22qhf54gvqwuz1nv,55:13.0,This comment will randomly get lot's of likes and replies for no reason. I  also like Jello. Strawberry jello.﻿,0
z13uv5mhgzu5fhsnm233t3awno3xtfj02,21:53.6,Check out this video on YouTube:﻿,1
z135vzqy1yrjhluew23kibopnrmqsplux,46:42.5,I love﻿,0
_2viQ_Qnc68fX3dYsfYuM-m4ELMJvxOQBmBOFHqGOk0,57:25.1,so beutiful,0
_2viQ_Qnc6_f7lY0xamQZtpqGkzqcC4U25KdJTNXqfo,32:58.2,beautiful,0
z13gcbixunqogr2k4220fp1xcqz5svi0b,37:24.9,cool song ever good thing its here﻿,0
z12ijzhpitadz15sb23bgxfoilenufewr04,15:22.0,"i think they were drunk when they shot the first half of the video and then the sec on half comes in, and her boobs are magically bigger and  she's more beautiful suddenly, and the dude practically vanishes ﻿",0
z122tnij5nmvhtqkx22jdnc40rzbulxwe04,48:08.0,Hi guys i sell Jack Daniel's Hard Back Cover Case for iPhone 5 5S 5C 4S 4   6'' Old Time with only 3 Dollars on Ebay:  http://www.ebay.com/itm/251638183951?ssPageName=STRK:MESELX:IT&amp;_trksid=p3984.m1555.l2649 ﻿,1
z13gwzgyuqaruxcg304ch5lwdwb0wtiztaw,56:04.1,"love the way you lie featuring rhianna, hes an awesome rapper!!! shes an awesome singer!!!﻿",0
z13ddxrp0kv1gb13u22xudej0xrfwjk1f,38:49.6,#2015 FUCK YEAH﻿,0
z13lsx44zmmqzz2mv22tefeb2undfvcov04,41:15.5,go check out our video﻿,1
z12cjdywboihdxu5d04celsj0m2vjzrwk0k,39:26.5,"okay, this should cover me for some time... Thumbs up if you&#39;re watching while youtube still exists.﻿",1
z12yxbpp3rurin5wc04cf3sqmlrvwlhzgao,16:06.3,Shakira is my favourite singer. Wooooo﻿,0
z13kxpqqssa0hlryd04cc1dxeyyngljjngk,25:56.0,2 billion....Coming soon﻿,0
z13iefh5fqbhincpi04cfrcaxxzuwfdpgtc0k,47:50.4,beautiful﻿,0
_2viQ_Qnc6-pstqJtz-1zkROrvYIsPoBlOCr8i_tLIM,59:40.3,Your a fucking bitch,0
z13qwl2rznzohbhqy04ch3cy5tnihrkhlt40k,53:59.4,Never get old ﻿,0
z12oxlzh4qjicd2zu04cgfabqtipf3gq4is,04:22.0,"Enough with the whole ""how does this have two billion views if there's only  7 million on the planet"" we get it. You're joking. It's not funny anymore.﻿",0
z13ue30j3uywfdivm23zgtzoflv0fhqce,56:09.7,Watching in 2015﻿,0
z13gevgohyzktbztz22mcrcpntfxvpvan04,29:52.0,https://www.facebook.com/pages/Brew-Crew-2014/134470083389909 Like this  facebook-page! Chance to win an Iphone 5S!﻿,1
z12jf1h5lznmuhcuw22ruxdyxp2eh32ch,16:34.3,LIKKEE﻿,0
_2viQ_Qnc69S12dQyWLf0QBgUD29OMTe71geFOn4PJA,08:50.2,this song always gives me chills! :),0
z12vx3kz4lq3cnsiu04cejd5bne1gxnjbqo0k,46:37.6,Eminem is the greatest artist to ever touch the mic.﻿,0
z12pxvow0mzfj3mvx22hv3eqslmuvl4w304,44:47.1,Likeeee﻿,0
z12lxrwx2vmxwv4m422dz30wmzbjfji4r04,41:30.0,Charlie from Lost!﻿,0
z13psdarpuzbjp1hh04cjfwgzonextlhf1w,36:36.9,I liked<br />﻿,0
z124ixlgtxrxeliqw04ccr5auumhzbezcbo,12:28.3,this song is NICE﻿,0
z12hevg4xqi4gjfiy04cj3szcoqcwnhhjok0k,10:09.8,awesome﻿,0
LZQPQhLyRh9EXArr4ZnVcDonSbvSMHKYOT24e_qR6fE,54:38.0,CHECK OUT MY CHANNEL,1
z12mhbmbhlv5jbi1n231chnqtrmkjrenc,30:56.0,It should be illegal to be this goodlooking as this babe is...﻿,0
z13wxxjz4ozfcjom122ushyqfru5uxlk5,51:22.6,waka waka﻿,0
z13teltr2ljvx1cgd04cihnpetm1xlwxm3g,27:36.6,it pisses me off a bit that blank space has more views (868 mio) than this. meh ﻿,0
z131i1xypyunynkci22ijfxr2tuaf1nav04,59:41.5,"if you want to win money at hopme click here <a href=""https://www.paidverts.com/ref/sihaam01"">https://www.paidverts.com/ref/sihaam01</a> it&#39;s work 100/100﻿",1
z12nd5j4tofqu3r5104cirbicuj0v3pp51k,54:59.7,This is my favorite song ever love this Party Rock It Everybody!!!!﻿,0
z12luhmz2trvu1s0y22xyfhq2lbgwhkxm04,04:06.9,2011- the last year of decent music.﻿,0
z120e5uiiuu4jlaen22dundglo2dypric04,53:49.6,The best song ever!﻿,0
z13ftvvprmqnijnrr04cgrej5paxhp3ionk0k,50:38.1,5th most viewed video.. i guess﻿,0
z12denip3u2dyzqte23ytjoqdsieizlta,45:40.0,this jap is such a piece of shit. he is such a worthless fish head. i dont  know how any one likes this dumb untanlted gook. this isnt even fucken  music. this is so fucking sad that this is even such thing. people are so  fucked up.﻿,0
z12jvb5gsrnmebqqv04cg11jwtmdwfdx1jw,15:32.4,Like this in 2015! :D﻿,0
z13jihf5luz0s5nlj22usvaquqeyvxk2u,53:14.3,Love this video and the song of course﻿,0
_2viQ_Qnc6_VU7QGeFKeturpUPwo-jDiYu85rbtMPS8,08:08.4,Shakira,0
z133inhqhvzzctc5z04cfdaqcq2uch04fes,04:17.0,Who is watching in 2015 like﻿,0
z12xjtzzfw2rtdt5p04cfbmihmusv3hjouc0k,17:27.0,This is so stupid. If you Roared at a Lion in real life you'd dede﻿,0
z12wvpdwfzzkfrerq04civhigpqrcxmxjzc0k,38:17.0,https://www.indiegogo.com/projects/cleaning-the-pan--2    please halp me  with my project﻿,1
z12avxpx4t3xib0fq225jvlbdnqfh320y,47:50.1,Wow I love it ﻿,0
z13wz3sxqzv5u1axg04cepvrosylertw5xo0k,46:43.7,this song is fu cking awesom!!!!!!!﻿,0
z133gnr5wmi1idj0y22delw4knabhvwtq,28:58.0,I remember when everyone was obsessed with Gangnam Style 😗﻿,0
z12lfltwkq2cv1gft22aslh5hwyjgtzto,01:29.6,You are the music hero😍😎﻿,0
z13oc3rzqy2pwxors04cflibxy2zutsakz40k,29:32.0,"Hi, nice song Shakira! (Sorry for bad Brazilian)﻿",0
z12ivloo2snustjpe04cdbf5bknuudrxpdw,57:29.0,Love this song so much! One of my faves! Xxx﻿,0
z12xxdjrvmynezpqt04chzxjrvqfxntibh0,52:22.3,Check out my music niggas﻿,1
z13fvlhr2lzfflguw22hd5rjckihspgwt04,26:05.3,tension⤴︎⤴︎﻿,0
z12yzzqoozqieho4x04ci12qbrzhyzyyvjg,27:18.1,2015 but Im still listening to this!﻿,0
_2viQ_Qnc69LTbY1BZ2vaOiGknD4szgHVHc6FI3mBAw,29:20.4,Shakira :-*,0
z12cvbyjjmuwvxivx223tpujulrwwdt5j04,23:56.1,Check out this playlist on YouTube:👿👳👳👳👳👳﻿,1
z12njnpwmuyxzrslm22ly1awll2dufkvi,49:34.1,Love your songs<br />Supper cool<br />﻿,0
z13ccr5putughnbke23ui3kg5mjvhzzyh04,27:39.3,Love you shkira﻿,0
_2viQ_Qnc6-M29TD0eSrvhfMU9n1v7kunCbSMqnODXg,49:45.0,I love you,0
z12kix1zlmz3fhmhf04cipe5qpvsxrezbpg0k,51:06.0,WAT DA FUCK THIS THE MOST VIEWED VIDEO IN YOUTUBE!﻿,0
_2viQ_Qnc6-bMSjqyL1NKj57ROicCSJV5SwTrw-RFFA,27:39.4,I love this song because we sing it at Camp all the time!!,0
z12uvzpw4tufgf2qw04chd5abu3uvf4rw5o,35:03.8,"To help shakira become the first female to hit 1billiom views, I&#39;ve decided to watch this Video at least one a day. Everyday! Shakifans we r so close just hit the replay button !!!﻿",0
z12nsngbgzqwyxnmk22sibsqbwqlzfuva,37:09.0,Boooobs﻿,0
z13wxrja2ny2jfq0r22ojhwwdpimt5ogu04,11:05.0,"Katy Perry is part of me Katy Perry is my firework Katy Perry, I love you﻿",0
z12pzpvbfl2igbwhe04cihtpuwymvr5gvsg0k,41:23.0,Ching Ching ling long ding ring yaaaaaa Ganga sty FUCK YOU.﻿,0
z13kuhmwfyvkw5fii04chjfr4yfnvrcht5k,38:22.8,Is that girl is Megan fox ﻿,0
_2viQ_Qnc68d0oIh4oQZVITOixgFDyWwZLzk0gK604I,25:33.6,shakira is the best!,0
z12kchhgyvetifahq04cez1gdnfhfltxvcg,04:37.5,I loved this song when I was in my teenage years!﻿,0
z12ffbi4hyauctqeg22livra0kzjcjffv,19:03.0,LOL this shit never gets old﻿,0
