,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice
419,50,RM,60.0,5520,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,6,1920,1980,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,1,2,PConc,3,2.0,1,2,284,1,0,863,1147,GasA,2,N,SBrkr,1147,510,0,1657,0.0,0.0,1,0,4,1,0,9,Typ,1,3.0,Detchd,1920.0,1,1.0,162.0,2.0,2.0,N,0,0,0,0,0,0,0,0,NA,0,7,2006,WD ,Normal,111500
420,190,RM,60.0,10800,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,1.5Fin,6,7,1905,2000,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,1,2,BrkTil,2,3.0,1,1,0,1,0,482,482,GasA,4,N,SBrkr,1221,691,0,1912,0.0,0.0,2,0,3,2,1,7,Typ,1,3.0,Detchd,2003.0,1,2.0,672.0,4.0,3.0,Y,0,25,212,0,0,0,0,0,NA,0,4,2008,WD ,Normal,163000
421,60,RL,68.62270742358079,10762,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,344.0,2,2,PConc,4,3.0,1,6,694,1,0,284,978,GasA,4,Y,SBrkr,1005,978,0,1983,0.0,0.0,2,1,3,1,2,9,Typ,1,3.0,Attchd,1999.0,3,2.0,490.0,3.0,3.0,Y,0,0,0,0,0,0,0,0,NA,0,5,2009,WD ,Normal,225000
422,60,FV,84.0,10603,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,121.0,2,2,PConc,5,4.0,1,6,682,1,0,218,900,GasA,4,Y,SBrkr,909,886,0,1795,1.0,0.0,2,1,3,1,2,8,Typ,1,4.0,Attchd,2006.0,3,3.0,782.0,3.0,3.0,Y,168,45,0,0,0,0,0,0,NA,0,7,2009,WD ,Normal,270000
423,20,RL,100.0,13350,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1974,1974,Hip,CompShg,HdBoard,Plywood,None,0.0,1,2,CBlock,3,3.0,1,5,762,1,0,102,864,GasA,2,Y,SBrkr,894,0,0,894,1.0,0.0,1,0,3,1,1,5,Typ,1,2.0,Attchd,1974.0,1,2.0,440.0,3.0,3.0,Y,241,0,0,0,0,0,0,3,NA,0,6,2006,WD ,Normal,142500
424,50,RL,81.0,15593,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,7,4,1953,1953,Gable,CompShg,BrkFace,AsbShng,None,0.0,2,2,CBlock,3,3.0,1,4,603,1,0,701,1304,GasW,2,Y,SBrkr,1304,983,0,2287,0.0,0.0,2,0,3,1,1,7,Typ,1,3.0,Attchd,1953.0,3,2.0,667.0,3.0,3.0,Y,0,21,114,0,0,0,0,0,NA,0,7,2006,WD ,Normal,225000
425,20,RL,77.0,8593,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1957,1957,Hip,CompShg,MetalSd,MetalSd,None,0.0,1,2,CBlock,3,3.0,1,3,288,1,0,619,907,GasA,4,Y,SBrkr,907,0,0,907,0.0,0.0,1,0,3,1,1,5,Typ,0,0.0,Detchd,1964.0,1,1.0,352.0,3.0,3.0,Y,0,0,0,0,0,0,0,0,NA,0,7,2008,WD ,Normal,109008
426,60,RL,90.0,11700,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,1968,1968,Gable,CompShg,HdBoard,HdBoard,BrkFace,420.0,1,2,CBlock,3,3.0,1,5,404,1,0,304,708,GasA,3,Y,SBrkr,708,708,0,1416,0.0,0.0,2,1,3,1,1,7,Typ,1,3.0,Attchd,1968.0,2,2.0,776.0,3.0,3.0,Y,0,169,0,0,119,0,0,0,NA,0,5,2006,WD ,Normal,179900
427,50,C (all),52.0,5150,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Feedr,Norm,1Fam,1.5Fin,4,7,1910,2000,Gable,CompShg,Plywood,Plywood,None,0.0,1,2,PConc,1,3.0,1,1,0,1,0,356,356,GasA,2,N,FuseA,671,378,0,1049,0.0,0.0,1,0,2,1,1,5,Typ,0,0.0,Detchd,1910.0,1,1.0,195.0,,2.0,N,0,0,0,0,0,0,0,0,NA,0,5,2008,WD ,Normal,80900
428,120,RH,26.0,5858,Pave,NA,IR1,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,TwnhsE,1Story,7,5,1999,1999,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,2,PConc,4,3.0,1,6,1051,4,0,354,1405,GasA,4,Y,SBrkr,1337,0,0,1337,1.0,0.0,2,0,2,1,2,5,Typ,1,2.0,Attchd,1999.0,3,2.0,511.0,3.0,3.0,Y,203,68,0,0,0,0,0,0,NA,0,6,2010,WD ,Normal,184000
429,20,RL,85.0,10936,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Feedr,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,60.0,2,2,PConc,4,3.0,1,1,0,1,0,1504,1504,GasA,4,Y,SBrkr,1504,0,0,1504,0.0,0.0,2,0,3,1,2,7,Typ,0,0.0,Attchd,2006.0,3,2.0,510.0,3.0,3.0,Y,144,0,0,0,0,0,0,0,NA,0,9,2006,New,Partial,199000
430,190,RL,65.0,8450,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,2fmCon,1Story,5,5,1968,1968,Gable,CompShg,HdBoard,HdBoard,None,0.0,1,2,CBlock,3,2.0,2,5,890,1,0,0,890,GasA,3,N,SBrkr,890,0,0,890,1.0,0.0,1,0,3,1,1,5,Typ,0,0.0,Detchd,1970.0,1,1.0,308.0,3.0,3.0,Y,0,0,0,0,0,0,0,0,NA,0,4,2008,WD ,Normal,115000
431,20,RL,60.0,10122,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,6,1948,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,1,2,Slab,0,0.0,0,0,0,0,0,0,0,GasA,2,N,SBrkr,869,0,0,869,0.0,0.0,1,0,1,1,1,3,Typ,0,0.0,Detchd,1948.0,1,1.0,390.0,2.0,3.0,N,0,0,66,0,0,0,0,4,NA,0,8,2008,WD ,Normal,89900
432,80,RL,83.0,10184,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,BrkFace,379.0,1,2,CBlock,3,3.0,3,5,580,1,0,503,1083,GasA,2,Y,SBrkr,1146,0,0,1146,0.0,1.0,1,0,3,1,1,6,Typ,1,4.0,Attchd,1963.0,1,1.0,294.0,3.0,3.0,Y,345,75,0,0,0,0,0,0,NA,0,6,2006,WD ,Normal,165000
433,50,RM,60.0,4800,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,5,1900,1954,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,771.0,1,2,PConc,3,3.0,1,5,48,1,0,661,709,GasA,2,Y,SBrkr,1157,687,0,1844,1.0,0.0,1,0,3,1,1,9,Min2,2,4.0,Basment,1900.0,1,1.0,240.0,3.0,3.0,Y,84,0,0,0,0,0,0,0,NA,0,1,2010,COD,Abnorml,80400
434,80,RL,68.62270742358079,10600,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,5,1964,1964,Gable,CompShg,HdBoard,HdBoard,None,0.0,1,2,CBlock,3,3.0,1,1,0,1,0,533,533,GasA,2,Y,SBrkr,1131,644,0,1775,0.0,0.0,2,0,3,1,1,8,Typ,0,0.0,Attchd,1964.0,1,2.0,480.0,3.0,3.0,Y,0,172,0,0,0,0,0,0,NA,0,5,2010,COD,Family,136300
435,45,RH,60.0,9000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1.5Unf,6,3,1928,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,1,2,BrkTil,2,2.0,1,1,0,1,0,784,784,GasA,2,N,FuseA,784,0,0,784,0.0,0.0,1,0,2,1,1,5,Typ,0,0.0,Detchd,1950.0,1,2.0,360.0,2.0,2.0,N,0,0,91,0,0,0,0,0,NA,0,10,2009,WD ,Normal,76000
436,85,RL,72.0,9360,Pave,NA,Reg,Bnk,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,6,7,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,1,2,CBlock,4,3.0,3,6,841,2,116,0,957,GasA,2,Y,SBrkr,1287,0,0,1287,1.0,0.0,1,1,2,1,1,5,Typ,2,2.0,Attchd,1977.0,2,2.0,541.0,3.0,3.0,Y,302,39,0,0,120,0,0,2,NA,0,11,2009,WD ,Normal,173000
437,120,FV,59.0,4282,Pave,Pave,IR2,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,2,PConc,4,3.0,2,6,16,1,0,1375,1391,GasA,4,Y,SBrkr,1391,0,0,1391,0.0,0.0,2,0,2,1,2,5,Typ,0,0.0,Attchd,2004.0,2,2.0,530.0,3.0,3.0,Y,156,158,0,0,0,0,0,0,NA,0,7,2008,WD ,Normal,196000
438,90,RL,74.0,6882,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,3,1955,1955,Gable,CompShg,AsbShng,Plywood,BrkCmn,128.0,1,2,PConc,0,0.0,0,0,0,0,0,0,0,GasA,2,N,SBrkr,1152,0,0,1152,0.0,0.0,2,0,2,2,0,6,Typ,0,0.0,NA,1978.3773873185637,0,0.0,0.0,0.0,0.0,N,0,0,0,0,0,0,0,0,NA,0,9,2007,WD ,Normal,61500
439,30,RM,60.0,8520,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,6,8,1928,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,1,3,BrkTil,3,3.0,1,1,0,1,0,624,624,GasA,3,Y,SBrkr,720,0,0,720,0.0,0.0,1,0,2,1,1,5,Typ,0,0.0,Detchd,2005.0,1,2.0,484.0,3.0,3.0,Y,106,0,0,0,0,0,0,0,NA,0,5,2010,WD ,Normal,105900
440,20,RL,91.0,10652,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,306.0,2,2,PConc,4,3.0,3,1,0,1,0,1494,1494,GasA,4,Y,SBrkr,1494,0,0,1494,0.0,0.0,2,0,3,1,2,7,Typ,1,4.0,Attchd,2006.0,2,3.0,840.0,3.0,3.0,Y,160,33,0,0,0,0,0,0,NA,0,8,2007,New,Partial,279500
441,75,RM,35.0,6300,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,6,6,1914,2001,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,1,2,CBlock,3,3.0,1,1,0,1,0,742,742,GasA,4,Y,SBrkr,742,742,0,1484,0.0,0.0,2,0,3,1,1,9,Typ,1,4.0,NA,1978.3773873185637,0,0.0,0.0,0.0,0.0,Y,0,291,134,0,0,0,0,0,NA,0,6,2008,WD ,Normal,128000
442,20,RL,67.0,8368,Pave,NA,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,PConc,4,3.0,1,1,0,1,0,1689,1689,GasA,4,Y,SBrkr,1689,0,0,1689,0.0,0.0,2,0,3,1,2,7,Typ,0,0.0,Attchd,2007.0,3,2.0,433.0,3.0,3.0,Y,100,39,0,0,0,0,0,0,NA,0,4,2007,New,Partial,231713
443,20,RL,61.0,33983,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,6,1977,1994,Gable,CompShg,Plywood,Plywood,None,0.0,1,1,PConc,3,3.0,2,5,1112,1,0,48,1160,GasA,2,Y,SBrkr,1676,0,0,1676,1.0,0.0,1,1,3,1,2,6,Mod,2,3.0,Attchd,1977.0,2,2.0,672.0,3.0,3.0,P,690,90,0,0,0,0,0,4,NA,0,5,2007,WD ,Normal,196000
444,120,RL,63.0,8849,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,616.0,3,2,PConc,5,3.0,1,6,28,1,0,1656,1684,GasA,4,Y,SBrkr,1684,0,0,1684,0.0,0.0,2,0,2,1,3,6,Typ,1,5.0,Attchd,2005.0,2,2.0,564.0,3.0,3.0,Y,495,72,0,0,0,0,0,0,NA,0,7,2008,WD ,Normal,266000
445,20,RL,64.0,8712,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1957,2000,Hip,CompShg,MetalSd,MetalSd,None,0.0,1,3,CBlock,3,3.0,2,4,860,1,0,132,992,GasA,2,Y,SBrkr,1306,0,0,1306,1.0,0.0,1,0,2,1,1,5,Typ,0,0.0,Detchd,1968.0,1,1.0,756.0,3.0,3.0,Y,0,0,0,0,0,0,0,0,NA,0,5,2009,WD ,Normal,153000
446,160,RM,21.0,1484,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,4,4,1972,1972,Gable,CompShg,CemntBd,CmentBd,None,0.0,1,2,CBlock,3,3.0,1,3,252,1,0,294,546,GasA,2,Y,SBrkr,546,546,0,1092,0.0,0.0,1,1,3,1,1,5,Typ,0,0.0,Attchd,1972.0,1,1.0,253.0,3.0,2.0,Y,0,0,0,0,0,0,0,0,NA,0,5,2006,WD ,Normal,79400
447,60,RL,71.0,7056,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,1963,1963,Hip,CompShg,HdBoard,HdBoard,BrkFace,415.0,1,2,CBlock,3,3.0,1,4,400,1,0,380,780,GasA,2,Y,SBrkr,983,813,0,1796,1.0,0.0,1,1,4,1,1,8,Typ,1,3.0,Attchd,1963.0,2,2.0,483.0,3.0,3.0,Y,0,50,0,0,0,0,0,0,NA,0,10,2008,WD ,Normal,140000
448,50,RM,40.0,4400,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,8,1920,1950,Gable,CompShg,Stucco,Stucco,None,0.0,1,2,BrkTil,2,3.0,1,1,0,1,0,648,648,GasA,2,Y,FuseA,734,384,0,1118,0.0,0.0,1,0,2,1,1,6,Typ,0,0.0,Detchd,1990.0,1,2.0,440.0,3.0,3.0,Y,0,0,0,0,0,0,0,0,NA,0,10,2006,WD ,Normal,116000
449,50,RL,52.0,6292,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,7,7,1928,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,1,2,BrkTil,3,3.0,1,1,0,1,0,861,861,GasA,3,Y,SBrkr,877,600,0,1477,0.0,1.0,2,0,3,1,1,6,Typ,1,4.0,Detchd,1928.0,1,1.0,216.0,3.0,3.0,Y,0,50,0,0,0,0,0,0,NA,0,8,2009,WD ,Normal,145000
450,120,RL,43.0,3203,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,14.0,2,2,PConc,4,3.0,3,6,16,1,0,1129,1145,GasA,4,Y,SBrkr,1145,0,0,1145,0.0,0.0,2,0,2,1,2,6,Typ,0,0.0,Attchd,2006.0,3,2.0,437.0,3.0,3.0,Y,100,116,0,0,0,0,0,0,NA,0,1,2010,WD ,Normal,160000
451,120,RM,68.62270742358079,4426,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,169.0,2,2,PConc,4,3.0,3,6,662,1,0,186,848,GasA,4,Y,SBrkr,848,0,0,848,1.0,0.0,1,0,1,1,2,3,Typ,0,0.0,Attchd,2004.0,2,2.0,420.0,3.0,3.0,Y,160,0,0,0,0,0,0,0,NA,0,5,2010,WD ,Normal,143000
452,20,RL,68.62270742358079,15611,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,1977,1977,Gable,CompShg,VinylSd,VinylSd,None,0.0,1,2,PConc,4,3.0,3,5,767,2,93,266,1126,GasA,2,Y,SBrkr,1126,0,0,1126,0.0,1.0,2,0,3,1,3,6,Typ,0,0.0,Attchd,1977.0,2,2.0,540.0,3.0,3.0,Y,180,0,0,0,0,0,0,0,NA,0,3,2008,WD ,Abnorml,175000
453,20,RL,68.62270742358079,9790,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,6,5,1963,1963,Hip,CompShg,HdBoard,HdBoard,BrkFace,451.0,1,2,CBlock,3,3.0,1,5,569,3,81,678,1328,GasA,2,Y,SBrkr,1328,0,0,1328,1.0,0.0,1,1,3,1,1,6,Typ,2,4.0,Attchd,1963.0,1,2.0,528.0,3.0,3.0,Y,0,26,0,0,0,0,0,0,NA,0,6,2010,WD ,Normal,143000
454,90,RL,60.0,10800,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,5,5,1987,1988,Gable,CompShg,Plywood,Plywood,None,0.0,1,2,CBlock,4,4.0,4,6,1200,1,0,0,1200,GasA,2,Y,SBrkr,1200,0,0,1200,3.0,0.0,3,0,3,1,1,5,Typ,0,0.0,NA,1978.3773873185637,0,0.0,0.0,0.0,0.0,Y,120,0,0,0,0,0,0,0,NA,0,3,2009,WD ,Alloca,179000
455,20,RL,70.0,8414,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,6,8,1963,2003,Hip,CompShg,HdBoard,HdBoard,None,0.0,1,2,CBlock,3,3.0,1,6,663,1,0,396,1059,GasA,2,Y,SBrkr,1068,0,0,1068,0.0,1.0,1,0,3,1,1,6,Typ,0,0.0,Attchd,1963.0,2,1.0,264.0,3.0,3.0,Y,192,0,0,0,0,0,0,3,NA,0,2,2006,WD ,Normal,154500
456,20,A (agr),80.0,14584,Pave,NA,Reg,Low,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1Story,1,5,1952,1952,Gable,CompShg,AsbShng,VinylSd,None,0.0,0,0,Slab,0,0.0,0,0,0,0,0,0,0,Wall,0,N,FuseA,733,0,0,733,0.0,0.0,1,0,2,1,0,4,Sal,0,0.0,Attchd,1952.0,1,2.0,487.0,2.0,,N,0,0,0,0,0,0,0,0,NA,0,2,2008,WD ,Abnorml,13100
457,60,RL,68.62270742358079,14541,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,7,1993,1993,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,3,PConc,4,4.0,1,6,1012,1,0,326,1338,GasA,4,Y,SBrkr,1352,1168,0,2520,1.0,0.0,2,1,5,1,2,10,Typ,1,3.0,Attchd,1993.0,2,3.0,796.0,3.0,3.0,Y,209,55,0,0,0,0,0,0,NA,0,11,2006,WD ,Abnorml,310000
458,80,RL,68.62270742358079,17871,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,5,1967,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,359.0,1,2,CBlock,4,3.0,3,5,528,1,0,1152,1680,GasA,1,Y,SBrkr,1724,0,0,1724,1.0,0.0,1,1,3,1,1,7,Typ,1,4.0,Attchd,1967.0,2,2.0,480.0,3.0,3.0,Y,0,0,0,0,0,0,0,0,NA,0,6,2009,WD ,Normal,197900
459,20,RL,72.0,9770,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,1,2,CBlock,3,3.0,1,3,512,1,0,410,922,GasA,2,Y,FuseA,922,0,0,922,1.0,0.0,1,0,2,1,1,5,Typ,0,0.0,Attchd,1957.0,1,1.0,308.0,3.0,3.0,Y,0,34,0,0,0,0,0,2,NA,0,4,2007,WD ,Normal,116000
460,60,RL,61.0,11339,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,PosA,Norm,1Fam,2Story,7,5,1979,1979,Hip,WdShake,HdBoard,Plywood,BrkFace,549.0,1,2,CBlock,4,3.0,1,5,758,1,0,22,780,GasA,2,Y,SBrkr,1085,845,0,1930,1.0,0.0,2,1,4,1,2,9,Typ,1,3.0,Attchd,1979.0,3,2.0,481.0,3.0,3.0,Y,192,72,0,0,0,0,0,0,NA,0,3,2007,WD ,Normal,192000
461,85,RL,68.62270742358079,8014,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,6,5,1978,1978,Gable,CompShg,Plywood,HdBoard,BrkFace,23.0,1,2,CBlock,4,3.0,4,6,456,1,0,0,456,GasA,2,Y,SBrkr,1034,0,0,1034,0.0,1.0,1,0,3,1,1,5,Typ,1,2.0,Basment,1978.0,3,2.0,504.0,3.0,3.0,Y,0,0,0,0,0,0,0,0,NA,0,6,2009,WD ,Normal,149900
462,50,RL,58.0,8410,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,Edwards,Feedr,Norm,1Fam,1.5Fin,5,3,1910,1996,Gambrel,CompShg,Wd Sdng,VinylSd,None,0.0,1,1,PConc,3,3.0,1,1,0,1,0,658,658,GasA,2,Y,SBrkr,658,526,0,1184,0.0,0.0,1,0,5,1,1,8,Typ,0,0.0,NA,1978.3773873185637,0,0.0,0.0,0.0,0.0,N,0,151,0,0,0,0,0,0,NA,0,5,2006,WD ,AdjLand,81000
463,50,C (all),60.0,7500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,4,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,1,3,CBlock,3,3.0,1,1,0,1,0,698,698,GasA,2,Y,FuseA,698,430,0,1128,0.0,0.0,1,0,2,1,1,6,Typ,0,0.0,Detchd,1980.0,2,2.0,528.0,3.0,3.0,Y,30,0,164,0,0,0,0,0,NA,0,4,2010,COD,Abnorml,68400
464,160,FV,24.0,2544,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,216.0,2,2,PConc,4,3.0,1,6,376,1,0,224,600,GasA,4,Y,SBrkr,600,636,0,1236,1.0,0.0,2,1,2,1,2,4,Typ,0,0.0,Detchd,2005.0,2,2.0,480.0,3.0,3.0,Y,0,166,0,0,0,0,0,0,NA,0,5,2010,WD ,Normal,152000
465,85,RL,60.0,7200,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SFoyer,5,8,1972,2003,Gable,CompShg,WdShing,HdBoard,None,0.0,1,3,CBlock,4,3.0,3,6,660,1,0,108,768,GasA,3,Y,SBrkr,768,0,0,768,0.0,1.0,1,0,2,1,1,5,Typ,0,0.0,Detchd,1974.0,3,1.0,396.0,3.0,3.0,Y,192,0,0,0,0,0,0,3,NA,0,4,2009,WD ,Normal,133900
466,30,RM,60.0,7200,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,1940,1992,Gable,CompShg,MetalSd,MetalSd,Stone,294.0,1,3,CBlock,3,3.0,1,4,510,1,0,278,788,GasA,2,Y,SBrkr,804,0,0,804,1.0,0.0,1,0,2,1,2,4,Typ,2,4.0,Attchd,1940.0,1,1.0,240.0,3.0,3.0,Y,0,0,154,0,0,0,0,3,NA,0,2,2010,WD ,Abnorml,119000
467,120,RL,58.0,10110,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2008,2008,Hip,CompShg,MetalSd,MetalSd,BrkFace,492.0,3,2,PConc,4,3.0,1,6,372,1,0,1486,1858,GasA,4,Y,SBrkr,1866,0,0,1866,1.0,0.0,2,0,2,1,3,7,Typ,1,4.0,Attchd,2008.0,3,3.0,870.0,3.0,3.0,Y,0,48,0,0,0,0,0,0,NA,0,11,2008,New,Partial,336860
468,20,RL,75.0,9986,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,428.0,2,2,PConc,5,3.0,3,1,0,1,0,1795,1795,GasA,4,Y,SBrkr,1795,0,0,1795,0.0,0.0,2,0,2,1,2,7,Typ,1,4.0,Attchd,2007.0,2,3.0,895.0,3.0,3.0,Y,0,49,0,0,0,0,0,0,NA,0,2,2007,New,Partial,147000
469,30,RL,68.62270742358079,7890,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Norm,Norm,1Fam,1Story,6,6,1939,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,1,2,CBlock,3,3.0,1,3,238,1,0,618,856,GasA,2,Y,SBrkr,856,0,0,856,1.0,0.0,1,0,2,1,1,4,Typ,1,4.0,Detchd,1939.0,1,2.0,399.0,3.0,3.0,Y,0,0,0,0,166,0,0,0,NA,0,3,2010,WD ,Normal,126000
