visits,total_sales,credit_card,sales_product_category_1,sales_product_category_2,sales_product_category_3,sales_product_category_4,sales_product_category_5,sales_product_category_6,sales_product_category_7,sales_product_category_8,sales_product_category_9,sales_product_category_10,sales_product_category_11,sales_product_category_12,sales_product_category_13,sales_product_category_14,sales_product_category_15,sales_store_1,sales_store_2,sales_store_3,sales_store_4,sales_last_3_months,sales_last_month,sales_last_6_months,sales_last_year,margin,promos,days_on_file,days_between_purchases,markdown,crossbuy,coupons,individual_items,stores_visited,phone_on_file,online_shopper,attempts,conversions,product_uniformity,days_between_visits,customer_type,returns,conversion
3,126.45,1,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,126.45,0.0,0.0,0.0,126.45,0.0,0.52,8,102,34.0,0.18,6,2,13,2,Y,0,2,0,1.71,6.8,4,4.01,1
5,310.93,0,0.05,0.0,0.25,0.1,0.0,0.0,0.24,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.93,0.0,181.96,88.0,310.93,0.0,0.56,3,581,116.2,0.18,6,0,14,1,N,0,0,0,15.32,83.0,1,0.22,0
9,494.59,0,0.46,0.01,0.02,0.07,0.07,0.0,0.07,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,138.95,355.64,0.0,117.93,61.97,117.93,12.99,0.51,21,413,45.88,0.15,12,0,27,4,Y,0,10,4,25.35,19.66,1,0.07,1
12,1024.18,0,0.16,0.0,0.02,0.17,0.04,0.03,0.02,0.0,0.07,0.18,0.0,0.0,0.01,0.0,0.0,0.0,1012.19,11.99,0.0,0.0,0.0,334.99,0.0,0.6,13,427,35.58,0.13,13,0,32,4,N,0,5,1,10.31,25.11,12,0.35,0
1,246.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.0,0.0,0.0,0.0,0.0,0.0,0.46,6,346,346.0,0.34,1,0,4,1,Y,0,4,1,100.0,115.33,25,0.0,0
3,673.97,1,0.45,0.02,0.05,0.0,0.0,0.26,0.06,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,673.97,0.0,566.0,566.0,566.0,0.0,0.63,10,638,212.66,0.09,7,0,18,2,Y,0,2,0,29.48,37.52,10,0.04,0
7,340.73,0,0.17,0.0,0.0,0.17,0.18,0.06,0.04,0.12,0.0,0.0,0.0,0.0,0.0,0.03,0.08,0.0,309.25,31.48,0.0,61.48,30.0,61.48,0.0,0.43,16,637,91.0,0.28,9,0,19,2,Y,0,8,2,12.97,26.54,3,0.22,0
4,675.76,1,0.17,0.1,0.0,0.04,0.0,0.18,0.29,0.0,0.14,0.0,0.0,0.0,0.04,0.01,0.08,0.0,0.0,675.76,0.0,0.0,0.0,411.01,0.0,0.64,15,698,174.5,0.15,11,1,21,1,Y,0,5,1,19.18,38.77,38,0.0,0
3,264.0,0,0.1,0.0,0.0,0.0,0.33,0.0,0.18,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,264.0,0.0,0.0,0.0,78.0,0.0,0.71,14,455,151.66,0.0,5,0,5,1,Y,0,4,0,32.96,75.83,10,0.0,0
1,199.91,0,0.49,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.91,0.0,0.0,0.0,0.0,0.0,0.27,10,286,286.0,0.18,3,0,6,1,N,0,4,0,37.49,286.0,4,0.0,0
6,245.89,1,0.24,0.05,0.0,0.16,0.0,0.0,0.25,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.96,179.93,65.96,0.0,197.91,0.0,0.54,15,695,115.83,0.12,7,0,12,3,Y,0,7,2,16.64,24.82,50,0.19,1
6,744.95,1,0.07,0.04,0.0,0.12,0.1,0.0,0.08,0.11,0.36,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,694.96,49.99,0.0,0.0,670.96,0.0,0.62,7,279,46.5,0.14,10,2,20,2,Y,0,1,0,21.39,21.46,23,0.09,1
7,338.17,0,0.26,0.04,0.0,0.02,0.12,0.0,0.0,0.0,0.27,0.0,0.0,0.009611,0.0,0.03,0.0,0.0,75.0,195.4,67.77,263.17,68.0,263.17,0.0,0.36,3,208,29.71,0.27,9,0,20,4,Y,0,0,0,16.58,26.0,38,0.28,0
7,579.6,1,0.22,0.0,0.25,0.13,0.0,0.16,0.03,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,210.51,369.09,0.0,188.16,0.0,456.12,73.49,0.49,24,642,91.71,0.25,10,3,27,5,Y,0,8,3,16.56,30.57,3,0.15,1
3,350.64,1,0.34,0.05,0.23,0.14,0.0,0.0,0.1,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.16,56.48,0.0,253.91,0.0,350.64,0.0,0.43,7,427,142.33,0.33,6,1,17,2,Y,0,1,1,22.49,47.44,23,0.0,1
30,1013.23,1,0.16,0.07,0.0,0.05,0.16,0.02,0.09,0.07,0.0,0.0,0.0,0.004344,0.0,0.000715,0.01,0.0,750.81,132.44,129.98,33.98,0.0,313.96,169.99,0.54,25,700,23.33,0.17,17,2,49,5,Y,0,10,8,8.27,7.29,12,0.47,1
7,244.49,1,0.21,0.03,0.3,0.04,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.38,169.24,45.87,107.25,32.0,166.49,0.0,0.48,9,572,81.71,0.29,7,0,13,5,Y,0,2,1,18.08,27.23,11,0.24,1
1,75.0,0,0.65,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.59,15,437,437.0,0.2,2,0,3,1,N,0,8,1,54.7,54.62,10,0.0,0
2,366.97,0,0.08,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.97,0.0,0.0,0.0,0.0,0.0,0.58,18,359,179.5,0.2,4,0,6,2,Y,0,6,0,53.05,179.5,1,0.0,0
2,162.0,0,0.23,0.0,0.0,0.35,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,162.0,0.0,0.0,0.0,0.0,0.0,0.6,17,684,342.0,0.19,4,0,6,1,Y,0,9,1,27.95,68.4,18,0.0,1
12,485.4,1,0.11,0.01,0.0,0.08,0.05,0.09,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.4,0.0,75.08,12.5,407.1,0.0,0.51,5,185,15.41,0.2,11,3,30,2,Y,0,2,2,5.14,3.18,10,1.1,1
15,1689.77,1,0.1,0.007705,0.09,0.04,0.007705,0.07,0.09,0.17,0.13,0.0,0.13,0.0,0.0,0.0,0.0,0.0,1641.77,48.0,0.0,634.95,591.98,1221.13,134.96,0.62,19,677,45.13,0.15,16,4,47,3,Y,0,11,7,10.27,15.04,12,0.15,1
14,310.66,1,0.14,0.02,0.05,0.0,0.0,0.05,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.76,4.9,0.0,63.74,0.0,108.72,59.98,0.38,20,432,30.85,0.37,11,3,26,4,Y,0,6,4,6.41,15.42,11,1.18,0
9,1628.47,1,0.13,0.0,0.24,0.12,0.2,0.0,0.0,0.07,0.06,0.0,0.0,0.0,0.11,0.0,0.16,0.0,145.58,1452.9,29.99,463.51,463.51,789.45,0.0,0.63,12,230,25.55,0.14,12,6,54,8,Y,0,3,3,18.33,9.58,3,0.03,0
9,1285.39,0,0.16,0.0,0.02,0.1,0.27,0.21,0.01,0.05,0.07,0.0,0.01,0.005908,0.005546,0.0,0.11,0.0,0.0,1285.39,0.0,0.0,0.0,530.96,0.0,0.63,5,243,27.0,0.04,13,1,31,2,N,0,2,1,18.26,12.78,25,0.05,0
5,292.2,1,0.63,0.06,0.0,0.09,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.2,0.0,0.0,0.0,93.2,0.0,0.62,19,646,129.2,0.17,6,1,13,3,Y,0,10,3,43.1,46.14,18,0.07,0
13,674.61,1,0.36,0.0,0.0,0.02,0.11,0.17,0.11,0.04,0.04,0.0,0.0,0.01,0.03,0.0,0.0,0.0,390.45,58.5,225.66,26.99,26.99,199.2,129.98,0.5,25,699,53.76,0.19,13,3,26,7,Y,0,8,5,19.31,23.3,25,0.08,0
3,264.14,0,0.02,0.06,0.07,0.07,0.0,0.0,0.14,0.0,0.18,0.37,0.0,0.0,0.0,0.04,0.0,0.0,252.14,12.0,0.0,0.0,0.0,172.96,0.0,0.51,12,535,178.33,0.04,9,0,10,2,N,0,8,3,21.93,48.63,23,0.0,0
1,308.69,1,0.0,0.0,0.0,0.21,0.31,0.0,0.08,0.1,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.69,0.0,0.0,0.0,308.69,0.0,0.68,5,143,143.0,0.1,5,1,6,1,Y,0,0,0,24.36,143.0,1,0.0,0
4,92.97,0,0.28,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.97,0.0,0.0,0.0,0.0,0.0,0.42,5,285,71.25,0.26,3,0,6,3,N,0,1,0,11.97,71.25,3,1.07,0
4,516.99,1,0.24,0.0,0.0,0.11,0.21,0.12,0.0,0.0,0.0,0.11,0.0,0.0,0.11,0.07,0.0,0.0,369.99,147.0,0.0,84.99,0.0,84.99,137.0,0.6,12,385,96.25,0.16,8,0,15,2,Y,0,5,1,16.51,35.0,15,0.0,0
17,1626.81,1,0.18,0.01,0.009408,0.17,0.18,0.12,0.01,0.12,0.0,0.0,0.0,0.006056000000000001,0.07,0.06,0.0,0.0,0.0,814.85,811.96,357.42,85.95,512.89,431.9,0.48,23,657,38.64,0.27,16,6,83,11,Y,0,6,4,14.38,12.16,18,0.01,1
2,101.98,1,0.0,0.0,0.18,0.0,0.61,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,101.98,0.0,101.98,62.99,101.98,0.0,0.52,0,33,16.5,0.3,3,0,3,2,Y,0,0,0,83.61,3.0,18,0.0,1
32,980.43,1,0.15,0.02,0.01,0.17,0.12,0.0,0.02,0.02,0.0,0.0,0.12,0.13,0.02,0.0,0.0,871.22,0.0,4.41,104.8,0.0,0.0,306.09,73.2,0.35,23,686,21.43,0.38,19,0,46,5,Y,0,11,8,10.72,5.86,28,0.2,1
3,188.45,1,0.13,0.11,0.0,0.11,0.19,0.13,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,188.45,0.0,0.0,0.0,54.0,0.0,0.43,25,638,212.66,0.28,8,0,11,1,Y,0,10,1,12.21,58.0,3,0.13,0
1,183.95,0,0.08,0.0,0.0,0.0,0.35,0.29,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.95,0.0,183.95,0.0,183.95,0.0,0.36,0,40,40.0,0.32,4,0,6,1,Y,0,0,0,29.23,40.0,10,0.0,0
41,3954.24,1,0.14,0.01,0.01,0.1,0.2,0.06,0.06,0.13,0.01,0.0,0.02,0.01,0.07,0.003782,0.04,0.0,826.25,3030.04,97.95,1794.65,695.19,2963.84,0.0,0.5,24,678,16.53,0.37,27,8,142,5,Y,0,10,6,11.02,7.45,11,0.12,1
11,814.69,0,0.33,0.02,0.02,0.07,0.0,0.05,0.02,0.14,0.06,0.0,0.0,0.01,0.01,0.01,0.0,0.0,629.27,185.42,0.0,546.65,0.0,630.62,0.0,0.26,16,610,55.45,0.39,16,0,56,3,Y,0,8,3,15.25,25.41,4,0.23,1
13,667.63,1,0.03,0.04,0.04,0.09,0.07,0.04,0.09,0.11,0.12,0.0,0.0,0.0,0.01,0.0010429999999999999,0.0,0.0,0.0,58.8,608.83,156.65,61.0,546.65,0.0,0.31,9,449,34.53,0.38,14,0,44,7,Y,0,3,2,6.11,10.69,24,0.43,1
5,483.97,0,0.1,0.0,0.0,0.22,0.0,0.5,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.97,0.0,0.0,0.0,0.0,176.0,0.58,15,629,125.8,0.15,5,0,14,1,Y,0,8,2,34.58,62.9,15,0.0,0
17,1803.47,1,0.15,0.03,0.01,0.18,0.17,0.04,0.09,0.02,0.04,0.14,0.0,0.03,0.02,0.0,0.04,4.2,1648.81,150.46,0.0,120.0,96.0,360.18,59.99,0.55,25,565,33.23,0.23,18,6,60,6,Y,0,11,9,12.75,10.86,15,0.02,0
10,4597.19,1,0.07,0.02,0.05,0.3,0.23,0.12,0.03,0.11,0.006456,0.0,0.0,0.0,0.01,0.0,0.0,0.0,601.28,3995.91,0.0,1747.99,636.0,2304.95,0.0,0.64,20,419,41.9,0.13,19,3,123,2,Y,0,9,3,18.56,9.1,1,0.01,1
3,184.97,0,0.1,0.0,0.08,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.03,0.06,0.15,0.0,0.0,180.47,4.5,0.0,0.0,0.0,26.99,0.0,0.57,12,678,226.0,0.15,8,0,12,3,Y,0,4,1,35.76,96.85,8,0.0,1
1,158.62,1,0.12,0.08,0.16,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.62,0.0,0.0,0.0,158.62,0.0,0.41,6,172,172.0,0.32,4,1,6,1,Y,0,1,0,44.17,86.0,1,0.0,0
3,337.47,1,0.0,0.0,0.21,0.11,0.29,0.17,0.0,0.14,0.0,0.0,0.0,0.0,0.05,0.0,0.61,0.0,0.0,337.47,0.0,189.47,137.0,189.47,148.0,0.64,14,700,233.33,0.06,7,0,9,1,Y,0,6,1,57.59,87.5,22,0.0,1
6,225.46,0,0.43,0.23,0.14,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,225.46,0.0,71.97,38.99,139.97,0.0,0.49,4,702,117.0,0.34,6,0,13,1,Y,0,1,1,28.0,29.25,50,0.0,1
2,287.21,1,0.56,0.0,0.0,0.0,0.0,0.0,0.1,0.15,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.95,44.26,0.0,0.0,0.0,287.21,0.0,0.45,14,694,347.0,0.25,4,1,12,2,Y,0,9,1,38.54,34.7,1,0.0,1
1,82.0,0,0.4,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.54,3,493,493.0,0.24,2,0,2,1,Y,0,1,0,51.9,246.5,4,0.0,0
4,756.17,1,0.04,0.0,0.0,0.03,0.08,0.06,0.0,0.0,0.0,0.43,0.17,0.0,0.09,0.0,0.0,0.0,0.0,756.17,0.0,0.0,0.0,0.0,0.0,0.49,17,697,174.25,0.25,8,0,12,1,Y,0,6,1,24.03,63.36,46,0.07,0
2,463.32,1,0.19,0.0,0.14,0.04,0.1,0.0,0.06,0.0,0.31,0.0,0.0,0.0,0.12,0.0,0.0,0.0,406.22,57.1,0.0,0.0,0.0,0.0,0.0,0.56,20,672,336.0,0.14,8,0,13,2,Y,0,9,1,19.4,112.0,1,0.0,0
4,446.23,1,0.23,0.02,0.0,0.0,0.1,0.12,0.03,0.06,0.0,0.26,0.0,0.03,0.0053,0.01,0.0,0.0,0.0,252.92,193.31,0.0,0.0,0.0,0.0,0.41,20,605,151.25,0.28,12,1,23,3,Y,1,10,1,15.68,35.58,10,0.11,1
6,276.5,1,0.09,0.1,0.0,0.07,0.34,0.07,0.12,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,256.5,0.0,29.0,0.0,100.0,0.0,0.43,18,591,98.5,0.46,8,0,14,3,Y,0,7,3,16.65,25.69,23,0.14,0
1,301.5,1,0.17,0.0,0.17,0.27,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,53.1,248.4,0.0,0.0,0.0,0.0,0.0,0.64,14,341,341.0,0.1,6,0,7,2,Y,0,6,0,20.75,26.23,16,0.0,0
12,517.95,1,0.23,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,95.98,421.97,0.0,0.0,0.0,60.37,0.34,11,368,30.66,0.25,12,2,51,6,Y,0,1,0,11.91,8.76,15,1.03,1
4,570.45,1,0.0,0.17,0.0,0.0,0.0,0.09,0.18,0.0,0.0,0.28,0.0,0.0,0.13,0.03,0.0,0.0,0.0,501.73,68.72,344.98,331.0,570.45,0.0,0.6,15,609,152.25,0.13,11,2,24,4,Y,0,8,2,17.45,29.0,3,0.1,1
4,987.09,0,0.28,0.02,0.01,0.09,0.2,0.16,0.0,0.12,0.04,0.0,0.0,0.0039310000000000005,0.0,0.0,0.0,3.99,52.19,930.91,0.0,21.01,0.0,756.1,0.0,0.57,18,638,159.5,0.1,12,0,29,3,Y,0,8,2,18.01,45.57,4,0.02,0
3,351.93,1,0.27,0.0,0.08,0.12,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.49,334.44,0.0,0.0,0.0,214.49,0.0,0.48,18,688,229.33,0.21,8,1,12,2,Y,0,5,1,17.94,38.22,16,0.12,0
9,560.89,1,0.7,0.0,0.01,0.04,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.0,34.98,525.91,0.0,39.0,0.0,39.0,83.97,0.55,23,665,73.88,0.12,7,0,25,4,Y,0,10,3,50.63,27.7,1,0.1,1
2,161.79,0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.16,0.16,0.0,0.0,0.0,4.49,157.3,0.0,0.0,0.0,161.79,0.0,0.56,9,676,338.0,0.14,5,0,7,3,Y,0,5,0,36.66,42.25,1,0.0,0
1,133.0,0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.88,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.66,20,664,664.0,0.02,2,0,5,1,Y,0,6,0,158.7,221.33,12,0.0,0
1,98.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.58,3,251,251.0,0.27,1,0,4,1,Y,0,1,0,100.0,251.0,1,0.0,0
5,289.14,0,0.06,0.0,0.0,0.23,0.12,0.0,0.0,0.2,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,102.0,129.14,140.15,36.0,264.15,0.0,0.47,6,656,131.2,0.27,6,0,9,4,Y,0,1,0,25.6,46.85,5,0.0,0
12,1721.76,0,0.23,0.07,0.04,0.18,0.0,0.02,0.2,0.15,0.0,0.0,0.0,0.0,0.02,0.0,0.13,0.0,0.0,1721.76,0.0,0.0,0.0,1425.81,0.0,0.62,24,677,56.41,0.13,10,4,55,4,Y,1,10,3,18.34,10.91,22,0.04,1
3,501.0,1,0.13,0.03,0.0,0.03,0.06,0.0,0.14,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,123.49,377.51,0.0,0.0,0.0,123.49,0.0,0.39,13,271,90.33,0.41,6,2,18,2,Y,0,4,1,16.38,90.33,15,0.31,0
2,167.98,0,0.29,0.0,0.0,0.11,0.0,0.35,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,167.98,0.0,0.0,0.0,0.0,0.0,0.59,4,417,208.5,0.1,4,0,5,2,Y,0,2,0,40.26,104.25,3,0.0,0
5,460.46,1,0.31,0.11,0.0,0.06,0.3,0.11,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,213.47,246.99,0.0,14.99,0.0,246.99,0.0,0.43,19,526,105.2,0.35,8,3,18,2,Y,0,8,1,24.26,14.61,11,0.02,1
2,248.0,0,0.34,0.0,0.0,0.0,0.0,0.0,0.19,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,184.0,0.0,248.0,0.0,248.0,0.0,0.72,10,545,272.5,0.0,3,0,5,2,Y,0,7,1,36.69,68.12,38,0.0,0
4,206.07,1,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.47,0.0,0.08,0.0,0.0,0.0,0.0,17.99,188.08,0.0,0.0,0.0,0.0,138.59,0.49,5,318,79.5,0.21,6,0,8,3,Y,0,2,0,27.8,35.33,15,0.19,0
14,1599.81,1,0.19,0.0,0.01,0.11,0.05,0.02,0.26,0.11,0.19,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1599.81,0.0,287.91,0.0,1050.6,36.75,0.57,14,338,24.14,0.23,12,5,44,5,Y,0,6,3,17.66,13.52,5,0.0,1
5,1537.38,1,0.19,0.0,0.07,0.26,0.0,0.16,0.07,0.03,0.18,0.0,0.0,0.0,0.0,0.0,0.07,0.0,294.01,1243.37,0.0,0.0,0.0,732.2,0.0,0.53,22,649,129.8,0.27,10,4,45,3,Y,1,8,3,18.41,29.5,18,0.0,0
2,296.0,0,0.0,0.0,0.0,0.03,0.33,0.0,0.0,0.36,0.26,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,296.0,0.0,0.0,0.0,0.0,0.0,0.62,14,496,248.0,0.03,4,0,6,1,Y,0,4,0,125.09,82.66,40,0.0,0
2,289.8,0,0.32,0.07,0.24,0.0,0.0,0.0,0.1,0.1,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.4,20.4,0.0,0.0,0.0,0.0,175.8,0.48,10,327,163.5,0.4,6,0,10,2,N,0,5,0,21.42,109.0,4,0.0,0
4,528.93,1,0.21,0.05,0.02,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.52,0.007562,0.03,0.05,0.0,0.0,520.93,8.0,0.0,0.0,0.0,0.0,79.99,0.49,11,676,169.0,0.39,8,0,15,4,Y,0,4,0,33.82,56.33,3,0.0,1
2,475.99,0,0.0,0.0,0.0,0.38,0.2,0.28,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456.0,19.99,0.0,0.0,456.0,0.0,0.67,3,257,128.5,0.0,5,0,8,2,Y,0,0,0,28.82,32.12,46,0.0,0
4,1078.25,1,0.07,0.007948,0.11,0.06,0.31,0.07,0.06,0.04,0.12,0.07,0.0,0.0,0.0,0.02,0.09,0.0,974.11,104.14,0.0,217.99,0.0,1078.25,0.0,0.58,10,172,43.0,0.23,13,1,26,4,Y,0,7,1,16.84,7.47,4,0.0,0
3,289.77,1,0.15,0.0,0.03,0.0,0.42,0.0,0.08,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,289.77,0.0,205.79,0.0,205.79,0.0,0.45,6,249,83.0,0.37,8,0,9,1,Y,0,1,0,34.52,22.63,18,0.0,1
10,376.35,1,0.38,0.12,0.0,0.0,0.1,0.0,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.43,41.97,122.95,45.95,23.97,246.38,0.0,0.53,22,522,52.2,0.19,8,0,24,3,Y,0,10,3,17.64,12.42,30,0.47,1
5,398.71,0,0.16,0.05,0.0,0.06,0.08,0.0,0.35,0.0,0.14,0.0,0.0,0.0,0.0,0.05,0.0,0.0,386.71,12.0,0.0,14.99,0.0,287.71,0.0,0.52,9,344,68.8,0.28,9,1,20,2,N,0,2,0,18.87,38.22,10,0.08,1
16,1513.21,1,0.21,0.09,0.12,0.15,0.05,0.03,0.22,0.0,0.01,0.0,0.01,0.0,0.01,0.006083,0.0,0.0,1173.48,24.5,315.23,396.57,113.93,724.47,185.19,0.4,24,690,43.12,0.3,18,4,85,6,Y,0,10,8,15.26,11.5,4,0.03,1
5,534.7,1,0.1,0.0,0.0,0.14,0.36,0.25,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,489.7,45.0,0.0,288.7,9.01,288.7,0.0,0.44,1,206,41.2,0.3,6,0,16,2,Y,0,0,0,30.81,10.84,8,0.06,1
1,109.79,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,64.79,109.79,109.79,109.79,0.0,0.02,0,642,642.0,0.5,1,1,2,2,Y,0,0,0,100.0,40.12,23,0.0,1
17,1549.19,1,0.11,0.03,0.002398,0.05,0.07,0.01,0.02,0.02,0.01,0.0,0.12,0.0,0.01,0.01,0.0,0.0,0.0,1518.21,30.98,0.0,0.0,379.75,464.99,0.57,31,695,40.88,0.24,18,9,88,4,Y,0,11,6,4.18,11.03,1,0.89,1
1,97.99,0,0.29,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.99,0.0,0.0,0.0,0.0,97.99,0.67,9,316,316.0,0.08,3,0,3,1,N,0,3,0,37.92,316.0,38,0.0,0
10,818.44,1,0.31,0.04,0.01,0.1,0.02,0.0,0.02,0.3,0.09,0.0,0.0,0.0,0.0,0.0,0.05,0.0,70.5,49.0,698.94,111.94,5.0,547.27,0.0,0.53,27,474,47.4,0.18,13,0,40,6,Y,0,10,5,21.96,15.29,5,0.07,1
3,183.88,0,0.31,0.0,0.07,0.13,0.27,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.88,0.0,0.0,0.0,0.0,30.92,0.44,16,602,200.66,0.15,6,0,7,1,Y,0,9,2,23.78,66.88,16,0.0,0
33,1850.16,1,0.12,0.007012999999999999,0.03,0.14,0.11,0.06,0.1,0.04,0.02,0.0,0.0,0.008665,0.0,0.0,0.0,0.0,1733.39,116.77,0.0,71.94,0.0,383.79,126.95,0.5,26,698,21.15,0.2,20,4,88,4,Y,1,10,9,6.87,6.52,22,0.47,1
4,129.98,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.25,0.47,0.0,34.99,0.0,94.99,0.0,0.0,0.0,12.99,0.0,0.49,13,699,174.75,0.22,6,0,12,2,Y,0,8,1,36.44,49.92,22,0.0,1
1,207.0,0,0.0,0.0,0.0,0.26,0.47,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,0.0,0.0,0.0,207.0,0.0,0.71,2,114,114.0,0.0,3,0,3,1,Y,0,0,0,36.48,114.0,16,0.0,0
3,397.98,0,0.26,0.0,0.0,0.09,0.0,0.16,0.12,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.98,0.0,0.0,0.0,139.99,0.0,0.64,18,639,213.0,0.0,5,0,7,2,Y,0,8,1,24.52,159.75,1,0.0,0
3,308.94,1,0.3,0.0,0.0,0.0,0.31,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,264.94,0.0,199.7,155.7,199.7,0.0,0.63,19,642,214.0,0.1,4,1,6,3,Y,0,8,0,33.63,71.33,4,0.0,0
3,113.98,0,0.0,0.0,0.17,0.0,0.3,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,34.99,78.99,0.0,0.0,0.0,0.0,78.99,0.5,6,331,110.33,0.17,3,0,3,2,Y,0,3,0,66.08,110.33,16,0.0,0
