Id,price,experiences_offered,host_response_time,host_response_rate,host_is_superhost,host_listings_count,host_identity_verified,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,reviews_per_month
1672,90,none,within a day,1,f,1,f,51.52486514,-0.072683467,Apartment,Entire home/apt,2,1,1,1,Real Bed,200,50,1,0,3,1125,5,100,10,10,10,10,10,9,f,strict_14_with_grace_period,f,f,0.77
1673,220,none,within a day,0.89,f,1,t,51.44318123,-0.203771218,House,Entire home/apt,8,2.5,4,6,Real Bed,500,80,1,0,3,1125,10,100,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,0.28
1674,115,none,within a day,0.94,t,11,t,51.48057193,-0.209353648,Boutique hotel,Private room,2,1,1,1,Real Bed,65,,1,0,1,1125,3,100,10,10,10,10,9,10,f,strict_14_with_grace_period,f,f,0.07
1675,65,none,N/A,N/A,f,2,t,51.55265664,-0.096088066,Apartment,Entire home/apt,2,1,1,1,Pull-out Sofa,,,1,0,1,1125,0,,,,,,,,f,flexible,f,f,
1676,45,none,N/A,N/A,f,1,t,51.54121856,-0.118344109,Apartment,Private room,2,1,1,1,Real Bed,,,1,0,2,1125,8,97,10,10,10,10,10,10,f,moderate,f,f,0.33
1677,99,none,within an hour,1,t,30,f,51.55801646,-0.070944866,Apartment,Entire home/apt,4,1,2,2,Real Bed,300,85,2,20,1,1125,0,,,,,,,,f,strict_14_with_grace_period,f,f,
1678,88,none,within an hour,1,t,2,t,51.54868014,-0.114285699,Townhouse,Entire home/apt,3,1,1,2,Real Bed,90,15,3,30,1,21,48,94,10,9,10,10,10,9,f,strict_14_with_grace_period,f,f,1.43
1679,147,none,a few days or more,0.4,f,13,f,51.5177709,-0.170194646,Apartment,Entire home/apt,10,2,3,0,Real Bed,0,60,10,0,1,180,3,87,9,10,9,8,10,9,t,moderate,f,f,0.33
1680,145,none,within a few hours,1,f,31,f,51.49216481,-0.165041288,Apartment,Entire home/apt,4,1,1,1,Real Bed,0,40,2,10,2,1125,0,,,,,,,,t,moderate,f,f,
1681,34,none,within an hour,0.98,f,28,f,51.48652075,-0.139277226,Apartment,Private room,1,1.5,1,1,Real Bed,100,30,1,0,2,1125,2,50,8,4,9,7,9,6,t,strict_14_with_grace_period,f,f,1.82
1682,225,family,within a few hours,1,t,1,t,51.51490904,-0.205286002,Apartment,Entire home/apt,5,1,2,2,Real Bed,,40,4,25,2,1125,30,95,10,9,10,10,10,9,f,strict_14_with_grace_period,f,f,0.56
1683,180,none,within an hour,1,f,1,t,51.50063702,-0.103645905,Apartment,Entire home/apt,4,1,1,2,Real Bed,,,1,0,2,1125,36,99,10,10,10,10,10,10,f,moderate,f,f,1.71
1684,65,none,within an hour,1,f,1,f,51.49616762,0.012936613,Apartment,Entire home/apt,3,1,0,0,Real Bed,,,1,0,1,7,5,,,,,,,,t,flexible,f,f,0.18
1685,90,none,N/A,N/A,f,1,t,51.53620179,-0.109114896,Apartment,Entire home/apt,2,1,1,2,Real Bed,,,1,0,2,4,1,100,10,10,10,10,10,10,t,strict_14_with_grace_period,f,f,0.06
1686,245,none,within a day,0.9,f,1,f,51.51867271,-0.105403804,Apartment,Entire home/apt,6,2,3,6,Real Bed,500,0,1,0,7,21,4,95,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,0.5
1687,145,none,within an hour,1,t,29,f,51.49346708,-0.185895255,Apartment,Entire home/apt,2,1,1,1,Real Bed,0,60,1,0,2,1125,2,100,10,10,10,10,10,9,t,strict_14_with_grace_period,f,f,0.58
1688,78,none,within a few hours,1,t,1,f,51.51329177,-0.020537785,Apartment,Entire home/apt,2,1,1,1,Real Bed,100,40,1,0,2,1125,56,97,10,9,10,10,9,9,f,moderate,f,f,1.66
1689,120,family,within an hour,1,f,1,f,51.55312854,-0.186864456,Apartment,Entire home/apt,4,1.5,2,4,Real Bed,300,50,4,10,3,1125,113,95,10,10,10,10,9,10,f,strict_14_with_grace_period,f,f,1.91
1690,90,none,within a few hours,1,f,1,t,51.53228952,-0.069799199,Apartment,Entire home/apt,4,1,2,2,Real Bed,150,30,1,0,7,1125,1,100,8,10,10,10,10,10,t,strict_14_with_grace_period,f,f,0.48
1691,54,none,within a day,0.92,f,9,f,51.47519861,-0.0611853,Aparthotel,Entire home/apt,2,1,0,1,Real Bed,0,20,1,0,2,1125,0,,,,,,,,f,flexible,f,f,
1692,70,none,within an hour,1,f,3,f,51.51136243,-0.065187875,Apartment,Private room,2,1,1,1,Real Bed,0,20,1,0,1,1125,14,98,10,9,10,10,10,9,t,moderate,f,f,1.3
1693,235,none,within an hour,0.96,f,1277,f,51.51636835,-0.108979452,Apartment,Entire home/apt,4,2,2,2,Real Bed,495,95,1,0,5,1125,0,,,,,,,,t,strict_14_with_grace_period,f,f,
1694,60,none,N/A,N/A,f,2,t,51.5140085,-0.028223266,Apartment,Private room,2,1,1,1,Real Bed,,,1,0,1,1125,1,100,10,10,10,10,10,10,f,flexible,f,f,0.03
1695,95,none,N/A,N/A,f,1,t,51.52629029,-0.213292796,Apartment,Entire home/apt,4,1,0,1,Real Bed,0,50,1,0,5,30,0,,,,,,,,f,flexible,f,f,
1696,109,none,within an hour,1,f,1,f,51.5318555,-0.107273318,Apartment,Entire home/apt,4,1,2,1,Real Bed,0,65,1,0,2,1125,45,93,10,10,10,10,10,9,f,strict_14_with_grace_period,f,f,1.38
1697,150,none,within an hour,1,f,7,t,51.44970146,-0.004061679,Apartment,Entire home/apt,8,2,3,3,Real Bed,,,1,0,6,90,1,80,10,4,10,10,10,8,f,flexible,f,f,0.15
1698,89,none,a few days or more,0,f,1,t,51.49275086,-0.00697193,Apartment,Entire home/apt,4,1,2,2,Real Bed,0,35,4,30,28,90,8,93,9,9,10,10,9,9,t,strict_14_with_grace_period,f,t,0.4
1699,80,none,within an hour,1,f,5,f,51.51148533,-0.058833109,Apartment,Entire home/apt,4,1,1,2,Real Bed,100,60,2,15,2,1124,12,93,10,10,10,10,10,9,t,strict_14_with_grace_period,f,f,1.17
1700,188,none,within an hour,1,f,2,t,51.52583639,-0.141463688,Apartment,Private room,1,2.5,1,1,Real Bed,,0,1,50,1,1125,0,,,,,,,,f,strict_14_with_grace_period,f,f,
1701,69,none,within an hour,1,f,1,f,51.48990188,-0.207099421,Apartment,Entire home/apt,3,1,1,2,Real Bed,85,64,2,15,2,1125,17,95,10,9,10,10,10,10,f,moderate,f,f,0.66
1702,60,none,N/A,N/A,f,1,t,51.544052,-0.057730812,Apartment,Private room,2,2,1,1,Real Bed,100,15,2,0,1,1125,11,96,10,10,10,10,10,10,f,flexible,f,f,0.29
1703,40,none,N/A,N/A,f,1,t,51.47000025,-0.109968152,Apartment,Private room,2,2.5,1,1,Real Bed,,,1,0,1,1125,0,,,,,,,,f,flexible,f,f,
1704,35,business,within an hour,1,f,15,t,51.51669406,-0.0720842,Apartment,Private room,3,1.5,1,1,Real Bed,100,10,1,10,1,90,101,94,10,9,9,10,10,10,t,strict_14_with_grace_period,f,f,1.46
1705,40,none,within a day,1,f,1,f,51.5124809,-0.030716791,Apartment,Private room,2,1,1,1,Real Bed,,,1,0,2,1125,1,100,10,10,10,10,10,10,f,moderate,f,f,0.17
1706,45,none,N/A,N/A,f,1,f,51.5327817,-0.216604302,Apartment,Shared room,2,1,1,2,Real Bed,0,0,1,15,1,1125,0,,,,,,,,f,flexible,f,f,
1707,90,none,within an hour,1,f,11,f,51.51324195,-0.071381849,Apartment,Entire home/apt,2,1,0,1,Real Bed,200,30,1,0,1,1125,40,89,9,9,10,10,10,9,t,strict_14_with_grace_period,f,f,1.87
1708,84,none,within a few hours,1,f,12,f,51.51903475,-0.158318491,Apartment,Private room,2,2,0,1,Real Bed,,25,1,0,2,1125,20,95,10,9,10,10,10,10,f,flexible,f,f,0.85
1709,42,none,N/A,N/A,f,1,t,51.51383815,-0.069912981,Townhouse,Private room,2,1.5,1,1,Real Bed,,,1,0,3,10,2,100,8,8,10,10,10,10,f,moderate,f,f,0.07
1710,42,social,within an hour,1,f,1,t,51.47589357,-0.132885764,Apartment,Private room,2,1,1,1,Real Bed,500,60,1,25,3,1124,3,100,10,10,10,10,10,9,t,strict_14_with_grace_period,f,f,0.42
1711,129,none,within a few hours,1,t,2,t,51.52214073,-0.111111866,Apartment,Entire home/apt,3,1,1,2,Real Bed,200,40,1,15,2,90,53,98,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,1.02
1712,100,none,within an hour,1,f,7,t,51.4848524,0.027339399,Apartment,Entire home/apt,5,1,2,3,Real Bed,250,75,1,0,3,60,11,93,9,9,9,10,9,9,f,flexible,f,f,1.83
1713,49,none,N/A,N/A,f,1,t,51.54367603,-0.026288818,Apartment,Private room,1,1,1,1,Real Bed,,,1,0,1,1125,0,,,,,,,,f,flexible,f,f,
1714,247,none,within an hour,0.96,f,1277,f,51.48789987,-0.109468069,House,Entire home/apt,6,3,3,3,Real Bed,495,225,6,0,3,1125,3,93,10,10,9,10,9,9,t,strict_14_with_grace_period,f,f,0.43
1715,45,none,a few days or more,0,f,1,f,51.50630949,-0.12852588,Apartment,Private room,1,1,0,1,Real Bed,,,1,0,10,1125,5,60,10,10,10,10,10,10,t,flexible,f,f,0.53
1716,26,none,N/A,N/A,f,1,f,51.50051891,-0.237535351,Apartment,Private room,1,1,1,1,Real Bed,,5,1,0,14,1125,0,,,,,,,,t,flexible,f,f,
1717,150,none,N/A,N/A,f,1,f,51.54531267,-0.136549015,House,Private room,1,2,1,1,Real Bed,,,1,0,1,2,0,,,,,,,,f,flexible,f,f,
1718,40,none,within an hour,1,f,1,t,51.49420271,-0.233992433,House,Private room,2,2.5,1,1,Real Bed,,,1,15,1,1125,81,85,9,8,9,9,9,9,t,flexible,f,f,2.4
1719,90,none,within an hour,1,f,213,t,51.47265282,-0.137007735,Apartment,Entire home/apt,4,2,2,2,Real Bed,250,65,1,0,2,1125,3,100,9,10,9,9,10,9,t,strict_14_with_grace_period,f,f,0.12
1720,65,none,within an hour,1,f,2,f,51.49265648,-0.202309775,Apartment,Private room,1,1,1,0,Real Bed,,35,1,15,2,90,24,94,10,10,10,10,10,9,t,strict_14_with_grace_period,f,f,1.38
1721,45,none,within a few hours,0.9,f,4,f,51.51109272,-0.012345362,Apartment,Private room,1,3,1,1,Real Bed,70,8,1,10,4,1125,12,87,9,8,8,8,8,8,f,moderate,f,f,0.28
1722,150,none,within a day,1,f,1,t,51.46402827,-0.157704659,Apartment,Entire home/apt,2,1,1,1,Real Bed,500,30,2,30,2,1125,0,,,,,,,,f,flexible,f,f,
1723,80,none,N/A,N/A,f,1,f,51.4830367,-0.200445185,Apartment,Shared room,2,1,1,1,Real Bed,,10,1,0,1,1,0,,,,,,,,f,flexible,f,f,
1724,75,none,N/A,N/A,f,3,f,51.47914015,-0.203098498,House,Private room,2,1.5,1,1,Real Bed,0,10,1,0,1,3,2,90,9,10,10,10,10,9,f,flexible,f,f,0.09
1725,30,none,within an hour,1,f,6,f,51.51820424,-0.075235199,Apartment,Private room,1,1,1,1,Real Bed,0,40,1,7,4,1125,4,85,10,9,10,10,10,10,f,strict_14_with_grace_period,f,f,1.19
1726,125,none,N/A,N/A,t,1,t,51.51593109,-0.072668382,Apartment,Entire home/apt,4,1,1,2,Real Bed,,,1,0,2,1125,23,97,10,9,10,10,10,9,f,moderate,f,f,1.86
1727,95,none,within an hour,1,f,1,t,51.51430777,-0.005701062,Apartment,Private room,2,1.5,1,1,Real Bed,,,1,0,1,4,0,,,,,,,,f,strict_14_with_grace_period,f,f,
1728,235,none,within an hour,0.97,t,15,t,51.54981562,-0.186672958,Serviced apartment,Entire home/apt,6,2.5,3,3,Real Bed,300,120,3,10,3,1124,3,100,10,10,10,10,10,10,f,moderate,f,f,0.18
1729,94,none,within a day,1,f,1,f,51.5234145,-0.205948201,Apartment,Entire home/apt,2,1,1,0,Real Bed,200,45,1,0,3,28,3,67,8,7,9,7,7,6,f,strict_14_with_grace_period,f,f,0.07
1730,250,none,within a few hours,1,f,1,f,51.46084772,-0.182113815,House,Private room,6,1,2,2,Real Bed,,,1,0,3,1125,1,100,10,10,10,10,10,10,f,flexible,f,f,0.45
1731,219,none,within a few hours,0.92,f,90,t,51.51069757,-0.18559594,Apartment,Entire home/apt,6,2.5,3,5,Real Bed,,,1,0,2,60,23,89,9,9,10,10,10,9,f,strict_14_with_grace_period,f,f,1.35
1732,90,none,within a few hours,1,f,1,t,51.47048405,-0.121495269,Loft,Entire home/apt,6,1,2,2,Real Bed,200,25,2,15,4,1125,8,100,10,10,10,10,9,10,f,moderate,f,f,0.17
1733,40,none,N/A,N/A,f,1,f,51.48735134,0.0315186,Apartment,Private room,4,1,1,1,Real Bed,100,0,1,40,1,1125,0,,,,,,,,t,flexible,f,f,
1734,35,none,within an hour,0.91,f,15,f,51.52583361,-0.072701701,Apartment,Private room,1,1,1,1,Real Bed,,30,1,0,2,8,7,94,9,10,8,10,10,10,t,flexible,f,f,0.8
1735,169,none,within an hour,0.94,f,187,f,51.48970847,-0.180253648,Serviced apartment,Entire home/apt,2,1,0,2,Real Bed,0,0,2,10,3,1125,0,,,,,,,,t,moderate,f,f,
1736,160,none,within a few hours,1,f,1,f,51.49941432,-0.182495048,House,Entire home/apt,4,2,2,2,Real Bed,800,100,1,0,3,1125,11,94,9,9,10,10,10,9,f,strict_14_with_grace_period,f,f,0.55
1737,94,none,within a day,0.6,f,1,t,51.56134837,-0.051389194,House,Entire home/apt,6,1,3,4,Real Bed,500,30,1,0,3,1125,0,,,,,,,,f,strict_14_with_grace_period,f,f,
1738,73,none,within a day,1,f,1,t,51.56295441,-0.049806625,Apartment,Entire home/apt,3,1,1,1,Real Bed,,20,1,0,3,30,11,100,10,10,10,10,10,10,f,moderate,f,f,0.38
1739,79,none,N/A,N/A,f,1,t,51.54680472,-0.203829037,Apartment,Entire home/apt,2,1,1,1,Real Bed,,25,2,20,2,1125,5,88,10,10,10,10,9,10,f,moderate,t,f,0.3
1740,45,none,within an hour,1,f,9,t,51.53487425,-0.054530579,Apartment,Private room,2,1,1,1,Real Bed,,,1,0,3,1125,0,,,,,,,,t,flexible,f,f,
1741,75,business,within an hour,0.9,f,3,t,51.47768218,-0.124085087,Apartment,Private room,4,2,2,1,Real Bed,250,36,2,30,2,7,11,96,10,10,10,10,10,10,t,flexible,f,f,0.51
1742,154,none,N/A,N/A,f,1,f,51.54089157,-0.066488942,Townhouse,Entire home/apt,6,2.5,3,4,Real Bed,300,50,6,50,5,300,12,98,10,10,10,10,9,9,t,strict_14_with_grace_period,f,f,0.27
1743,150,none,within an hour,1,f,1,f,51.48723835,-0.112187251,Apartment,Private room,2,1,1,1,Real Bed,,,1,0,2,1125,91,96,10,9,10,10,10,10,f,flexible,f,f,4.8
1744,140,none,N/A,N/A,f,1,f,51.49412768,-0.180503746,Apartment,Entire home/apt,6,2,2,3,Real Bed,0,50,5,30,1,30,19,94,9,9,9,8,10,10,t,strict_14_with_grace_period,f,f,1.9
1745,400,none,N/A,N/A,f,1,f,51.48475785,-0.188314419,Apartment,Private room,8,2,1,4,Real Bed,300,,1,50,3,1125,0,,,,,,,,f,flexible,f,f,
1746,59,none,within an hour,1,t,4,t,51.51445504,-0.13713714,Apartment,Entire home/apt,5,1,2,3,Real Bed,800,79,4,50,1,15,89,97,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,2.36
1747,90,none,N/A,N/A,f,1,t,51.55120784,-0.126067636,Apartment,Entire home/apt,2,1,0,1,Real Bed,,,1,0,2,21,0,,,,,,,,f,flexible,f,f,
1748,109,none,within an hour,1,f,1,f,51.51135351,-0.205487567,Apartment,Entire home/apt,4,1,2,2,Real Bed,0,85,5,0,2,1125,146,96,10,10,10,10,10,9,t,moderate,f,f,3.47
1749,176,none,within an hour,1,f,159,t,51.48338316,-0.168503734,Apartment,Entire home/apt,5,2,2,3,Real Bed,0,90,4,21,1,1125,1,20,2,2,2,2,4,2,t,strict_14_with_grace_period,f,t,0.43
1750,130,none,within an hour,1,f,3,f,51.52142836,-0.10231663,Apartment,Entire home/apt,2,1.5,1,1,Real Bed,250,40,1,0,5,1125,2,100,10,10,10,10,10,10,f,flexible,f,f,2
1751,85,none,within a few hours,1,f,1,f,51.4919831,-0.268727822,Apartment,Entire home/apt,2,1,0,1,Real Bed,79,25,1,0,1,31,0,,,,,,,,t,flexible,f,f,
1752,200,none,within a day,0.67,f,2,t,51.52675734,-0.163357206,Apartment,Entire home/apt,5,1,2,2,Real Bed,0,0,1,0,1,14,2,100,10,10,10,10,9,10,t,flexible,f,f,0.3
1753,139,none,within an hour,0.89,f,46,f,51.52695561,-0.049355419,Apartment,Entire home/apt,8,1,3,5,Real Bed,0,50,1,0,1,1125,60,79,9,7,10,9,9,8,t,strict_14_with_grace_period,f,f,1.46
1754,73,none,within an hour,1,f,2,f,51.5423841,-0.211831138,Apartment,Entire home/apt,2,1,1,1,Real Bed,0,70,2,15,30,1125,13,83,9,9,10,9,9,9,t,flexible,f,f,2.05
1755,85,none,within an hour,1,f,52,f,51.55578786,-0.196545674,Apartment,Entire home/apt,4,2,2,2,Real Bed,0,85,1,0,2,1125,0,,,,,,,,f,moderate,f,f,
1756,45,none,within an hour,1,f,13,f,51.52126,-0.188458623,Apartment,Private room,2,1,1,1,Real Bed,,10,1,10,1,1125,0,,,,,,,,t,moderate,f,f,
1757,47,none,within a few hours,1,f,3,f,51.52894282,-0.052173971,Apartment,Private room,2,1,1,1,Real Bed,0,8,1,0,2,30,3,100,10,9,10,10,9,10,t,flexible,f,f,2.2
1758,300,none,within an hour,1,f,1,f,51.47144509,-0.14660349,Apartment,Entire home/apt,4,1,1,2,Real Bed,80,85,4,15,2,1125,9,100,10,9,10,10,9,10,f,moderate,f,f,3.33
1759,119,none,within an hour,1,f,28,t,51.54337839,-0.091700622,Apartment,Entire home/apt,4,1,1,1,Real Bed,150,60,1,0,3,1125,5,84,7,8,9,9,10,8,f,strict_14_with_grace_period,t,t,0.6
1760,100,none,N/A,N/A,f,1,f,51.48806693,-0.119989901,Apartment,Entire home/apt,2,1,1,1,Real Bed,100,,1,0,2,25,0,,,,,,,,f,moderate,f,f,
1761,40,none,within an hour,1,f,1,f,51.55774169,-0.100873206,House,Shared room,2,0.5,1,1,Real Bed,,8,1,25,1,100,1,100,10,10,10,10,10,10,t,strict_14_with_grace_period,f,f,0.05
1762,50,none,within an hour,1,f,31,f,51.50042342,-0.110022569,Townhouse,Private room,1,2.5,1,1,Real Bed,,10,1,0,1,1125,2,100,10,10,10,10,10,9,t,moderate,f,f,2
1763,65,none,N/A,N/A,f,1,t,51.5265785,-0.124086846,Apartment,Private room,2,1,1,1,Real Bed,,,1,0,1,1125,4,95,10,9,10,10,10,10,f,flexible,f,f,0.09
1764,75,none,N/A,N/A,f,1,t,51.51221747,-0.18562263,Apartment,Private room,1,1,1,1,Real Bed,800,50,1,30,1,1125,0,,,,,,,,f,flexible,f,f,
1765,85,none,within an hour,1,f,1,f,51.47938137,-0.199107297,Apartment,Entire home/apt,4,1,1,2,Real Bed,,50,2,15,2,1125,36,92,10,10,10,10,9,9,t,strict_14_with_grace_period,f,f,1.62
1766,380,none,within an hour,1,f,57,f,51.51891419,-0.167716008,Apartment,Entire home/apt,5,2,2,4,Real Bed,200,110,5,70,3,1125,0,,,,,,,,t,strict_14_with_grace_period,f,f,
1767,95,none,within an hour,1,f,1,f,51.5630561,-0.064769558,Apartment,Entire home/apt,4,1,2,2,Real Bed,78,40,1,15,2,1125,1,100,10,8,10,10,8,8,t,strict_14_with_grace_period,f,f,0.45
1768,25,none,N/A,N/A,f,3,t,51.56495349,-0.019778116,Apartment,Private room,1,1,1,0,Real Bed,0,5,1,0,1,1125,2,100,9,10,9,10,8,10,f,moderate,f,f,0.1
1769,60,none,within a few hours,0.75,f,1,t,51.53822073,-0.082258232,Apartment,Private room,2,1,1,1,Real Bed,80,30,1,20,1,1125,15,100,10,10,10,10,10,10,f,moderate,f,f,0.74
1770,100,none,within an hour,0.9,f,2,f,51.52103392,-0.166180768,Apartment,Entire home/apt,2,1,1,1,Real Bed,350,60,2,30,7,365,4,90,10,10,10,9,10,9,f,strict_14_with_grace_period,f,f,1.18
1771,70,none,N/A,N/A,f,1,f,51.50182755,-0.239957715,Condominium,Entire home/apt,1,1,1,1,Real Bed,,,1,0,3,7,0,,,,,,,,t,flexible,f,f,
1772,90,none,within a few hours,0.8,f,2,f,51.51423929,-0.161917278,Serviced apartment,Entire home/apt,2,1,0,1,Real Bed,,,1,0,1,1125,2,70,8,8,8,6,10,8,f,strict_14_with_grace_period,f,f,1.36
1773,80,none,N/A,N/A,f,2,f,51.53664322,-0.240191355,Apartment,Private room,1,1,0,1,Real Bed,,,1,0,1,60,0,,,,,,,,f,flexible,f,f,
1774,100,none,within a day,0.83,f,2,t,51.51755673,-0.197499169,Apartment,Entire home/apt,2,1,1,1,Real Bed,300,36,2,40,2,1125,5,96,10,8,10,10,10,9,f,flexible,f,f,1.28
1775,180,none,within a day,1,f,1,f,51.46406507,-0.155207232,House,Entire home/apt,6,2.5,3,3,Real Bed,200,105,4,15,3,1125,3,93,9,10,10,10,9,9,f,strict_14_with_grace_period,f,f,0.21
1776,70,none,N/A,N/A,f,1,f,51.52622335,-0.18740756,Loft,Entire home/apt,2,1,1,1,Real Bed,,15,1,0,1,13,4,100,9,9,10,10,10,10,t,flexible,f,f,0.45
1777,90,none,within an hour,1,f,9,t,51.4914351,-0.167958889,Serviced apartment,Entire home/apt,2,1,1,1,Real Bed,100,35,2,5,1,1125,144,75,8,7,8,8,9,7,t,moderate,f,f,4.5
1778,100,none,N/A,N/A,f,1,f,51.44689703,-0.185249147,Apartment,Entire home/apt,2,1,1,1,Real Bed,85,64,2,15,2,1125,3,93,9,9,10,10,10,10,f,moderate,f,f,0.37
1779,41,none,within a day,0.94,f,12,f,51.49307878,-0.206303605,Bed and breakfast,Private room,2,1,1,1,Real Bed,,,1,0,1,27,0,,,,,,,,f,flexible,f,f,
1780,129,romantic,within a few hours,1,f,1,t,51.54545058,-0.076155561,Apartment,Entire home/apt,3,1,1,1,Real Bed,300,25,2,25,2,8,18,96,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,0.31
1781,395,none,within an hour,0.93,f,47,f,51.49034273,-0.166039705,House,Entire home/apt,6,2,3,0,Real Bed,1000,60,1,0,5,1125,8,97,10,9,10,10,10,9,f,strict_14_with_grace_period,f,f,0.3
1782,84,none,N/A,N/A,f,1,f,51.49187891,-0.087602413,Apartment,Entire home/apt,4,1,2,2,Real Bed,,,1,0,1,1125,0,,,,,,,,f,flexible,f,f,
1783,225,none,within an hour,0.96,f,1277,f,51.47595453,-0.203015082,Apartment,Entire home/apt,6,2,3,4,Real Bed,495,145,1,0,6,1125,0,,,,,,,,t,strict_14_with_grace_period,f,f,
1784,236,none,within an hour,0.88,f,23,t,51.51228985,-0.18612193,Apartment,Entire home/apt,6,2,2,2,Real Bed,,,4,0,3,1125,0,,,,,,,,f,strict_14_with_grace_period,f,f,
1785,200,none,within a few hours,1,f,1,t,51.53966904,-0.047330045,Townhouse,Entire home/apt,6,1.5,2,2,Real Bed,1300,40,3,20,2,21,50,96,10,9,10,10,9,9,f,strict_14_with_grace_period,f,f,1.09
1786,80,none,within an hour,1,f,1,f,51.50068694,-0.103859984,Apartment,Private room,1,1,1,1,Real Bed,0,10,1,10,3,22,9,100,10,10,10,10,10,10,t,moderate,f,f,5.74
1787,70,none,within an hour,1,f,1,f,51.48589717,-0.177365359,Townhouse,Private room,2,1,1,1,Real Bed,,,1,0,1,1125,1,100,10,10,10,10,10,10,f,flexible,f,f,1
1788,177,none,within an hour,0.98,f,58,f,51.51388971,-0.162211378,Apartment,Entire home/apt,4,1,0,1,Real Bed,0,45,1,0,4,1125,2,90,10,10,10,7,10,8,t,moderate,f,f,2
1789,45,none,within an hour,1,f,3,f,51.44872809,-0.199155998,House,Private room,2,1.5,3,1,Real Bed,300,8,1,10,1,90,4,100,10,10,10,10,10,9,f,flexible,f,f,0.19
1790,140,none,within a day,0.5,t,1,t,51.53571708,-0.109837018,Loft,Entire home/apt,4,2,2,2,Real Bed,250,20,2,20,2,1125,20,99,10,10,10,10,10,9,f,strict_14_with_grace_period,f,t,0.75
1791,220,none,within an hour,0.99,f,29,t,51.5085074,-0.195564151,House,Entire home/apt,4,2,2,2,Real Bed,,,1,0,3,1125,2,100,10,10,9,8,10,10,f,moderate,f,f,0.85
1792,90,none,within a few hours,1,f,1,f,51.47069203,-0.092666185,Apartment,Entire home/apt,4,1,2,2,Real Bed,0,85,1,0,2,1125,15,89,9,9,8,9,9,8,f,strict_14_with_grace_period,f,f,0.95
1793,30,none,N/A,N/A,f,1,f,51.55500725,-0.220297156,Apartment,Private room,2,2,1,1,Real Bed,,,1,0,3,1125,0,,,,,,,,f,flexible,f,f,
1794,200,none,within an hour,1,f,12,f,51.52935216,-0.122707411,Hotel,Private room,1,0,1,1,Real Bed,,,1,0,1,1125,2,90,9,9,10,9,10,10,t,moderate,f,f,0.47
1795,30,none,within an hour,1,f,2,f,51.44753173,0.013737684,House,Private room,2,1,1,1,Real Bed,,,1,0,2,1125,0,,,,,,,,f,flexible,f,f,
1796,67,none,within an hour,1,f,1,f,51.50049821,0.029374464,Apartment,Private room,2,1,1,1,Real Bed,0,20,1,30,1,1125,6,90,9,10,9,9,10,9,t,flexible,f,f,1.07
1797,50,none,N/A,N/A,f,1,f,51.48075806,-0.119827029,Condominium,Private room,4,1.5,1,2,Real Bed,100,20,2,20,3,10,0,,,,,,,,t,moderate,f,f,
1798,144,none,within an hour,1,f,8,f,51.51390422,-0.071356961,Serviced apartment,Entire home/apt,2,1,0,1,Real Bed,,,1,0,1,1125,5,92,10,9,10,10,10,9,f,strict_14_with_grace_period,f,f,0.52
1799,71,none,N/A,N/A,f,1,f,51.53105351,-0.045914381,Apartment,Entire home/apt,4,1,1,2,Real Bed,98,20,1,0,3,28,4,95,10,10,10,10,9,9,t,strict_14_with_grace_period,f,f,0.17
1800,50,none,N/A,N/A,f,1,t,51.49644744,-0.100648905,Apartment,Private room,2,1,0,1,Real Bed,0,20,1,0,2,1125,4,95,10,10,10,10,9,9,f,flexible,f,f,0.2
1801,55,none,within a day,0.8,f,1,f,51.54442852,-0.167702936,Apartment,Entire home/apt,2,1,0,1,Real Bed,,,1,0,1,1125,7,97,10,9,10,10,10,9,f,flexible,f,f,0.19
1802,45,none,within a few hours,1,f,1,f,51.5475319,-0.039620462,Townhouse,Private room,2,1,1,1,Real Bed,80,15,1,0,1,90,42,93,10,10,10,10,10,10,t,strict_14_with_grace_period,f,f,2.35
1803,159,none,within an hour,1,f,2,f,51.52078627,-0.169936755,Apartment,Entire home/apt,7,1.5,3,6,Real Bed,80,65,8,10,1,1125,8,83,9,9,9,10,10,8,t,strict_14_with_grace_period,f,f,1.23
1804,95,none,within a day,1,f,1,f,51.54263004,-0.044875899,Apartment,Entire home/apt,2,1,0,1,Real Bed,300,40,1,15,4,7,1,40,6,6,10,10,8,6,t,strict_14_with_grace_period,f,f,0.2
1805,110,none,within an hour,1,f,2,f,51.5206315,-0.167136901,Serviced apartment,Entire home/apt,6,1,2,3,Real Bed,250,80,4,25,2,50,0,,,,,,,,t,strict_14_with_grace_period,f,f,
