index,age,duration,previous,housing_yes,default_yes,loan_yes,poutcome_other,poutcome_success,poutcome_unknown,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_married,marital_single,y_yes
1443,39,272,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1444,57,323,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1445,32,712,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1446,32,860,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1447,45,75,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1448,32,191,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1449,31,1441,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1450,49,428,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1451,29,322,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1452,55,104,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1453,30,127,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1454,45,1259,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1455,39,114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1456,36,106,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1457,33,305,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1458,36,307,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1459,31,1504,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1460,36,396,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1461,38,71,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1462,33,205,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1463,40,134,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1464,31,166,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
1465,39,81,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1466,33,77,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1467,53,80,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1468,38,537,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1469,59,415,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
1470,55,291,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1471,38,283,12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1472,48,70,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1473,53,611,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1474,44,132,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1475,57,26,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1476,29,262,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1477,31,272,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1478,35,137,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1479,31,95,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1480,35,140,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1481,40,71,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1482,39,502,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1483,43,164,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1484,44,219,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1485,29,328,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1486,40,224,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1487,33,63,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1488,46,24,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1489,27,147,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1490,26,84,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1491,41,175,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1492,34,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1493,39,40,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1494,27,217,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1495,31,235,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1496,44,255,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1497,55,256,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1498,51,41,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1499,50,75,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1500,30,192,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1501,46,796,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
1502,49,220,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1503,56,614,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1504,47,1126,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1505,30,161,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1506,36,141,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1507,40,697,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1508,37,223,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1509,42,931,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1510,45,483,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1511,34,63,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1512,27,271,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1513,30,144,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1514,32,79,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1515,46,171,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1516,29,73,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1517,53,69,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1518,32,60,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1519,49,257,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1520,35,198,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1521,38,217,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1522,39,134,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1523,34,41,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1524,42,611,12,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1525,35,216,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1526,60,388,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1527,57,242,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1528,31,387,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1529,29,90,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1530,41,281,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1531,46,332,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1532,33,218,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
1533,32,650,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1534,54,1034,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1535,37,182,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1536,32,156,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1537,43,171,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1538,50,265,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1539,34,10,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1540,31,350,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1541,43,65,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1542,49,58,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1543,22,69,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1544,35,127,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1545,56,154,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1546,53,36,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1547,54,85,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1548,32,362,13,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1549,41,49,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1550,40,410,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1551,33,253,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1552,33,570,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1553,34,633,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1554,36,82,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1555,34,164,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1556,55,175,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1557,28,659,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1558,29,139,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1559,31,43,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1560,52,343,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1561,54,74,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1562,43,302,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1563,55,455,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1564,28,126,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1565,45,107,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1566,45,120,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1567,51,727,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1568,42,275,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1569,43,41,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1570,34,61,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1571,36,232,5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1572,37,214,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1573,50,21,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1574,42,138,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1575,34,173,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1576,48,635,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1577,47,77,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1578,40,73,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1579,37,540,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1580,38,179,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1581,29,119,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1582,46,107,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1583,26,48,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1584,30,447,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1585,42,430,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1586,42,64,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1587,31,217,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1588,37,77,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1589,26,16,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1590,54,753,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1591,70,125,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1592,29,1210,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1593,50,185,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1594,60,80,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1595,32,156,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1596,32,403,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1597,34,145,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1598,48,17,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1599,25,160,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1600,32,486,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1601,32,321,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1602,47,203,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1603,32,646,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1604,49,97,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1605,53,144,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1606,41,30,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1607,47,82,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1608,35,326,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1609,33,414,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1610,49,285,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1611,46,716,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1612,29,449,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1613,58,16,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1614,40,65,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1615,34,138,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1616,60,121,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1617,43,140,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1618,50,256,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1619,33,61,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1620,37,367,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1621,55,9,12,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1622,45,395,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1623,47,125,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1624,58,580,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1625,36,15,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1626,55,119,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1627,31,26,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1628,38,224,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1629,42,285,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1630,32,399,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1631,39,88,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1632,41,185,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1633,59,98,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1634,42,97,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1635,33,72,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1636,53,109,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1637,43,208,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1638,39,1029,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1639,27,273,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1640,39,130,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1641,27,590,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1642,33,107,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1643,29,88,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1644,33,305,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1645,41,90,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1646,38,222,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1647,30,127,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1648,58,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1649,37,380,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1650,36,244,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,45,189,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1652,23,217,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1653,53,388,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
1654,44,22,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1655,32,289,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1656,32,221,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1657,38,129,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1658,47,147,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1659,34,299,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1660,52,543,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1661,45,247,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1662,50,166,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1663,52,755,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1664,37,336,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1665,51,619,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1666,32,159,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1667,33,29,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1668,28,606,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1669,66,971,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1670,31,231,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1671,35,163,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1672,47,385,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1673,36,119,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1674,32,348,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1675,34,30,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1676,40,249,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1677,33,119,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1678,39,177,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1679,38,110,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1680,32,594,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1681,65,105,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1682,34,123,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1683,34,172,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1684,42,178,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1685,31,230,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1686,47,89,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1687,44,118,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1688,38,143,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1689,28,7,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1690,46,104,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1691,51,220,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1692,42,85,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1693,37,91,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1694,58,19,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1695,43,574,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1696,36,49,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1697,34,171,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1698,31,258,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1699,49,41,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1700,54,83,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1701,29,95,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1702,51,78,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1703,40,134,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1704,35,215,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1705,25,226,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1706,32,1275,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1707,30,66,5,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1708,38,196,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1709,46,229,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1710,43,241,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1711,32,354,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1712,29,471,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1713,56,90,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1714,57,58,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1715,38,379,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1716,51,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1717,35,67,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1718,37,165,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1719,48,1032,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1720,30,84,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1721,60,393,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1722,56,808,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1723,45,923,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1724,38,63,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
